function:(p1*x)^0.35076971,average_MSE:0.05433583355654934
name,p1,MSE
job_01847,4.142971676196473,0.05329491515066965
job_01849,3.348626641251558,0.02189780087278799
job_01850,3.938648254671049,0.014283579578402136
job_01852,3.7334643485096533,0.02954306425200247
job_01853,2.9145986938634203,0.019367989402326806
job_01854,3.467355448760225,0.00894834829522677
job_01855,3.433971405027392,0.01641189096246666
job_01856,3.4296719728262044,0.0592493180679733
job_01857,5.2988727769223205,0.07478573673718991
job_01858,3.623715479376077,0.024261370967653975
job_01859,6.444169767278169,0.6775587452649706
job_01860,6.698305363282231,0.05429322845291378
job_01861,2.8843848818649076,0.022617201615153945
job_01862,3.70655758850303,0.007556971821688101
job_01863,3.514957807808235,0.061250239449898866
job_01865,4.872092216609181,0.01257025084478833
job_01866,6.8973843284997605,0.021560360597526945
job_01867,3.815730001463182,0.0381532721212977
job_01868,6.129144006056422,0.04664149040634937
job_01869,3.768071583675502,0.045784901723524
job_01871,3.8873118095289576,0.011884688137406037
job_01872,7.673892138960829,0.3483798866595333
job_01873,3.485754949030206,0.021687837557788945
job_01874,3.98142787949061,0.03564961365556645
job_01875,2.6901754100456055,0.010363179879299782
job_01876,6.535323771472646,0.6310541424117657
job_01878,3.5259210524844815,0.01533106279330025
job_01879,4.653234497660143,0.11554076147584118
job_01880,7.4521079660105185,0.3943824729790901
job_01881,7.737619992413778,0.03113431568277249
job_01884,6.25639437413692,0.12348863166792304
job_01887,3.8299956391139625,0.006728332587689369
job_01888,6.631960960939217,0.04274359702191687
job_01889,3.446264248123644,0.07706826030256327
job_01890,3.8619796896421383,0.010882453312824615
job_01891,3.8711641198087197,0.006568428747959773
job_01892,4.364930679899795,0.013757925974370177
job_01893,4.239302720478029,0.04004250513801721
job_01894,3.4556245844424476,0.01038340030493538
job_01895,3.954005957908661,0.0644601344791345
job_01897,6.570974550852375,0.03113247461090522
job_01899,3.832479219545745,0.01928314354595181
job_01900,4.055976968388613,0.01607798876315136
job_01905,5.774805757027637,0.04827940694926258
job_01906,3.8914473806130774,0.024380858331704766
job_01907,3.663544888318824,0.014240453442226814
job_01908,3.4410399252760806,0.012901221678127874
job_01910,4.03096968147957,0.134103031995845
job_01911,2.8451840114772176,0.018554224960096795
job_01912,3.754165470949731,0.0050173387700623235
job_01913,4.301441464969199,0.07673815209675555
job_01914,3.755983948044473,0.006276598768790754
job_01915,4.083079710736326,0.06733987985752188
job_01916,3.7893156632566325,0.013673229761919085
job_01917,3.530019678525624,0.018820511653081337
job_01922,4.506517913268701,0.12710340620038107
job_01923,3.1193879260273643,0.0177842255912896
job_01924,3.3494619880782897,0.022096415105186392
job_01925,4.966592540116312,0.014593095772365856
job_01926,3.341949496071282,0.017113885855399195
job_01927,3.9730834341047596,0.029225812980025488
job_01928,5.266287039170142,0.02433327811577557
job_01929,4.11659103223055,0.009177136461720107
job_01930,2.960427960010362,0.01737300375017406
job_01931,3.8907679960356996,0.013006501383493223
job_01932,4.171632406039932,0.05796580543636679
job_01933,4.088994316055821,0.03722375566746674
job_01934,3.4679197303346028,0.02349770282979569
job_01935,3.354258219497908,0.0253984182324874
job_01936,3.758614597496834,0.03729533689964778
job_01937,3.279211214517042,0.004696178851782003
job_01938,4.015154883554057,0.012822439706196414
job_01939,5.108358593633899,0.033253561704934334
job_01940,4.385405802212177,0.017482455988520294
job_01941,4.80268184621778,0.0638592154769222
job_01943,5.452124235518004,0.02415318522315732
job_01944,4.199832392206045,0.12747158383369211
job_01945,4.766576857076268,0.015342510487309897
job_01946,3.199337971400559,0.017066955966013497
job_01947,3.4203512892924275,0.024034429377575505
job_01948,3.8250516279763436,0.006338149333433582
job_01950,3.5145272016257834,0.009768832667097521
job_01951,3.423665247593974,0.05103496258153224
job_01952,2.834863451293197,0.020721663633276505
job_01953,3.2751563222577875,0.02068581319511273
job_01954,5.859976162579062,0.3706172179361187
job_01955,3.159569742965094,0.021187234291921403
job_01956,3.8158927170268044,0.022300231770916744
job_01957,4.374352806612578,0.029818403309303215
job_01958,4.388286210217497,0.15949988851771563
job_01959,3.618648796082685,0.01159378560796279
job_01960,3.848804088874275,0.008102868424093562
job_01961,6.799651028169134,0.24903993770067692
job_01962,4.483427293683651,0.021702095201512762
job_01963,3.3749720558216203,0.013007009649298726
job_01964,4.642830017659777,0.025358560113195712
job_01965,3.5037941005086055,0.028360577501200575
job_01967,3.7754674721187653,0.010905407571712822
job_01969,3.030927057742465,0.01895276397962739
job_01970,3.6509952265924146,0.00890139828680822
job_01971,3.08650619930205,0.00897113592318472
job_01972,3.4851464048809078,0.0040126228901109775
job_01973,3.5542554521454055,0.011448913969882242
job_01974,2.9123507811040406,0.019212876241253986
job_01975,3.651187375720276,0.00539494793109476
job_01977,5.422388098240803,0.05825652472759943
job_01978,3.3820211207462845,0.010060195942004822
job_01979,6.512314809024774,0.6538544059521674
job_01980,3.7208788686348013,0.019298439764176833
job_01981,4.5088024656507315,0.027285062777186057
job_01983,3.352038935465169,0.016652976699586628
job_01985,3.7759480389020026,0.00362340307771739
job_01986,3.8156840646616463,0.01725026609765831
job_01987,3.5323144905908417,0.05648850626597521
job_01988,4.9548101392158745,0.01774609052841455
job_01989,3.9089766867607203,0.02220799138758134
job_01990,3.4158533228704804,0.007654846846167903
job_01991,6.124997464315363,0.09729210598666282
job_01992,4.079125807657364,0.018855188014902095
job_01993,4.2707393577019515,0.03642834333095463
job_01994,4.359973945458234,0.009650510676577557
job_01995,4.569572007670414,0.006245896564818027
job_01996,3.1515926522287834,0.019781705196300407
job_01997,3.513523915106312,0.022589409755996603
job_01998,5.0085823597680275,0.01823925956347372
job_01999,4.338197687122076,0.2277119239863195
job_02000,3.601874094383933,0.08970386942648872
job_02001,4.080831823788887,0.019363080319801468
job_02002,3.1639672139582884,0.021180230759113437
job_02003,2.8320648151055057,0.019581706250621164
job_02004,3.1281802716814604,0.013243180775603996
job_02005,4.202913980723759,0.033745703981754645
job_02006,4.5521198488833825,0.03071140084148645
job_02007,4.449490745388036,0.01644519354929866
job_02011,4.531729033677151,0.044963789716082135
job_02012,3.9807898823387324,0.014546439644551353
job_02016,4.043431410400114,0.024279238790166333
job_02017,3.0433430318075994,0.007791284397915107
job_02019,5.093883253857456,0.028452345199570555
job_02020,3.557327188003905,0.012124209632334371
job_02021,3.5418341223461454,0.01655838576043735
job_02022,3.1574977131439312,0.010907128467384428
job_02023,3.7097815055767347,0.042099034616507214
job_02024,4.9587156963465215,0.033390570966092235
job_02025,4.409998426639548,0.3868831579352275
job_02026,4.084207056061474,0.03299496138962431
job_02027,4.1411780494032016,0.038342306731286
job_02028,3.6309266591236233,0.011884500947499432
job_02029,4.550938102861184,0.012509317597064378
job_02031,3.907535035525402,0.00956583639045292
job_02032,3.974270563258899,0.004518069628279836
job_02033,6.713105353605826,0.8008842980526351
job_02034,3.259862538452635,0.019531044839504783
job_02035,3.098370537342213,0.01331906184657864
job_02036,5.00399334490734,0.017306221820122404
job_02038,3.470954319717625,0.010182497536321835
job_02039,4.79629095071798,0.04898731573854176
job_02040,3.727036223660001,0.021582145316234615
job_02041,3.542692036062608,0.02187368481836615
job_02042,3.5419835500657224,0.049064316287822325
job_02043,2.950598366402715,0.015956659465335185
job_02044,3.906699730453543,0.02658318566826185
job_02045,3.802764556340385,0.031618839322252255
job_02046,4.050722353494282,0.10472826855609349
job_02047,4.404217177893634,0.26591892781234516
job_02048,2.8557958293058148,0.018722284681738678
job_02049,3.8675990132707687,0.0669019905981158
job_02050,3.1430895982644347,0.023024937328483774
job_02051,3.3666680590407942,0.02242685372356015
job_02052,2.7120583592565497,0.016925322574488217
job_02053,4.033074831537253,0.007246559574310342
job_02054,3.5010229988925126,0.005950062136101029
job_02055,4.867401075839386,0.03300918422188045
job_02056,3.4976258218864213,0.006119427765993932
job_02057,3.131116097959383,0.009018523549878268
job_02058,3.1310050214798175,0.018516924726482482
job_02059,2.855785356304571,0.011548196103658809
job_02060,7.466069679831759,0.09762150159391045
job_02061,4.8888852285090625,0.033862547741708625
job_02062,4.091401654279913,0.011923019117855899
job_02063,3.0265111067511077,0.016493767230309785
job_02064,4.743504338316716,0.026473767681815908
job_02065,3.596856867153656,0.020015742233336443
job_02066,3.9579678523877497,0.06668508443889533
job_02067,3.3195199178108323,0.009971701685959702
job_02068,2.8429357520726257,0.017309764587498656
job_02069,3.235249329020531,0.005690870910477965
job_02072,4.907987534118832,0.05286385345662657
job_02073,2.930518590755477,0.018431154941238825
job_02074,4.078018390541224,0.01199575546130854
job_02076,5.765697848374681,0.312509164753478
job_02078,4.274888658888493,0.0026785316612577673
job_02079,2.9166439019910366,0.02011608652144428
job_02080,4.228682001948734,0.025089879921964226
job_02081,5.095993118938165,0.024805168535789554
job_02082,3.460337661688976,0.022828531742431938
job_02083,3.4552723317144114,0.004995080534757699
job_02084,3.8744960103826904,0.008191800226799344
job_02085,4.002612577356601,0.0315775433875659
job_02088,4.019253536420777,0.013098885572395759
job_02089,3.175046117569548,0.025671183000558987
job_02090,5.90115698653382,0.557980968147029
job_02091,6.965281545767259,1.0313491430919535
job_02093,7.362047068376715,0.3213802884299559
job_02095,3.57585533739108,0.0973759939318638
job_02096,3.532505499852386,0.005822941084281181
job_02098,4.576663066991934,0.011552855036610516
job_02104,3.876663343309287,0.015228016368447133
job_02105,3.6077694400444105,0.025115487103686315
job_02106,3.861211089779345,0.026454653709313776
job_02107,4.266090974011195,0.003369421166526198
job_02108,3.5484451857863424,0.015326923948247839
job_02109,4.1295750159320015,0.029436397318155488
job_02110,3.827713375118872,0.011639245667142138
job_02111,4.103287735828182,0.027342890381346713
job_02112,3.6091185438051343,0.039047228223326756
job_02113,5.139394123960006,0.04041924164820035
job_02115,5.236216347171569,0.0251457347076469
job_02116,4.40752946695874,0.1561953634356763
job_02117,3.0696592271880063,0.019912925831419938
job_02119,3.51147979519075,0.03134776756101532
job_02121,3.8022905438248094,0.11931615400120009
job_02122,3.985936520471109,0.036440074428257405
job_02124,4.620379747128228,0.5254370048384245
job_02125,3.5669399551064256,0.013089707543465444
job_02126,3.325772529440729,0.014665048611646666
job_02128,3.023529340649056,0.023638687607442338
job_02129,3.022562351594905,0.022689148273937847
job_02130,5.394472200313582,0.044553449672169565
job_02131,3.368910685106187,0.009314484881167914
job_02132,4.1987882875732225,0.03075510754196329
job_02133,3.0725584014325444,0.017864320666003183
job_02134,3.144604041023113,0.02044652543392384
job_02135,3.3999419612111224,0.021775437076179516
job_02136,3.6862420446481807,0.014085781744781357
job_02137,3.3388500179384226,0.01331676151548823
job_02138,3.898562723868225,0.032343430642244105
job_02139,3.212117604210577,0.012348157173493975
job_02140,3.473485426529607,0.02839710386535946
job_02141,4.976338811397709,0.2693787893373277
job_02142,3.9920528598868743,0.02975380375243982
job_02143,5.076748715779632,0.18380318418533506
job_02144,4.178824150346642,0.035774390329059824
job_02145,4.193964089580025,0.042965678717097736
job_02146,3.3841445061494553,0.022316823535513088
job_02147,3.535694943367834,0.03474552185019544
job_02148,3.4349174162096134,0.007244901301747772
job_02149,3.477084391810697,0.023859547344478302
job_02150,3.592312166521071,0.008116384928603193
job_02151,4.2251978446874645,0.0031407968052653856
job_02152,3.4205783586640885,0.0634217353898463
job_02153,3.4515123733268056,0.021985566260252817
job_02154,3.7468423184266153,0.015658941731160753
job_02155,3.7043667951832666,0.02495797614309361
job_02156,3.5803484185988994,0.01870932458173498
job_02157,3.6648624055109296,0.027811211920655204
job_02158,4.216481089604813,0.009589483734864998
job_02160,3.9194462470400695,0.011268582202234688
job_02161,4.432508865466508,0.17125505296319068
job_02162,4.60539889722796,0.1873759604510879
job_02163,3.731073861437637,0.02604162385495914
job_02164,2.724092586723923,0.019813014507796777
job_02165,3.3974498292575,0.004541127992228292
job_02166,4.00439652488911,0.05342622491495533
job_02167,14.40074286904457,3.26577238448996
job_02169,3.556269371145726,0.017907581617768436
job_02170,3.4295387091512635,0.021793956020312887
job_02171,4.228214433018586,0.030923205019780218
job_02172,4.302990097392249,0.022750320018824852
job_02173,3.2499619326050504,0.008256189583785175
job_02174,4.142724785087001,0.11822504304793056
job_02175,4.14359521146164,0.030546521318329568
job_02176,8.202843440634428,0.4293720058496105
job_02177,4.404815610193811,0.027016718783127204
job_02178,3.818885258126693,0.010661506814388886
job_02180,4.250248490646614,0.01596596512223618
job_02181,3.4218558584026737,0.0152771087984291
job_02182,3.904096816350708,0.015751671875504324
job_02183,4.46783281392388,0.14024410645406507
job_02184,3.70786498959061,0.028055496726226172
job_02185,4.153672531564441,0.018734098239276263
job_02186,4.357950771228304,0.033583208027594805
job_02187,3.329703684535423,0.001570034203612956
job_02188,3.2913550663001683,0.006591448293460896
job_02189,3.9379786397196104,0.016943352841473424
job_02190,4.414743842642979,0.15730755931808388
job_02191,3.6199888394899715,0.006018355912709125
job_02192,5.264005739855588,0.059427097619905035
job_02193,4.188930831779635,0.012642794006493176
job_02194,6.651276719222261,0.09277647290734291
job_02195,4.796084527040655,0.03612225300994712
job_02196,4.375653303793033,0.016897606472746667
job_02197,3.8851530092622073,0.014081936457962619
job_02198,4.457906582114864,0.02197549311366199
job_02199,3.6782551485453094,0.04318298289491107
job_02200,3.598519013003339,0.02425742100129738
job_02201,3.6761892028511562,0.016106745603133285
job_02203,3.7762976454410997,0.01772535223908457
job_02204,3.7037788876687388,0.018184392774752162
job_02205,4.366485860633902,0.24306933148835047
job_02206,4.690362470904875,0.12733775076686799
job_02207,4.467927124626756,0.03654513805248349
job_02208,3.487685114962366,0.03088724159593933
job_02209,3.0620298197408466,0.009719309816569086
job_02210,3.296632072884838,0.00757020386832358
job_02211,5.310709489781394,0.045092748206958445
job_02212,4.108040611555325,0.13567797747212768
job_02213,6.102038850611622,0.05270626164093258
job_02214,3.3686231104235063,0.021337824675127567
job_02215,3.3775449084376983,0.010626322647668966
job_02216,4.2365644574791865,0.05841482871399196
job_02217,4.529963901685469,0.03938522551933563
job_02218,3.4659254513124584,0.015628496605577316
job_02219,3.988320361679932,0.021759915809904003
job_02220,3.596450760519083,0.024796065460497375
job_02221,3.5196874738540527,0.03352579443717468
job_02222,3.267970372790718,0.02231108513215058
job_02223,3.4330042409483807,0.012471589167143415
job_02224,4.313369090099134,0.018337511438544743
job_02225,7.276048178187917,0.39554443697199565
job_02226,3.535788660474091,0.01250262901955265
job_02227,3.77469485381011,0.02532551956633878
job_02228,3.8128849849533384,0.01782784413424065
job_02229,2.8569954229258254,0.009942480189797084
job_02230,2.9502347636568693,0.010297890720515294
job_02231,3.005398256562324,0.018654335498216174
job_02232,4.255894523701643,0.02813343100230384
job_02233,2.743304924294316,0.012302060131396331
job_02234,4.039022159277439,0.007806273565141799
job_02235,3.599026666417991,0.011069420233019336
job_02237,3.447302224403969,0.022479436665203977
job_02238,4.325452343826789,0.026732030825400606
job_02240,4.140025724095628,0.011070359804645491
job_02242,4.229013846467352,0.00982551912410672
job_02243,4.346059278830195,0.018435288960347053
job_02244,3.7671833497310883,0.025918629197738824
job_02245,3.353242416733247,0.02077474241979085
job_02246,4.459936642661699,0.026736291951505398
job_02247,2.791388210560487,0.020667034684425153
job_02248,3.9623465863571004,0.019888235481160407
job_02249,3.5605330018710797,0.02401621738111522
job_02250,3.2270556023400494,0.018257846188676943
job_02251,4.885680166171262,0.06450495013864264
job_02252,3.417090243866945,0.01042498255299429
job_02254,5.671780778959979,0.017958049422290307
job_02256,3.7391541198810243,0.018548527936443456
job_02257,3.0367942575209717,0.009550749477596165
job_02258,3.1008164689787385,0.022712429193564917
job_02259,3.5463806526307846,0.02641535872457317
job_02260,8.652035910482818,0.6716455839853114
job_02262,4.696248949149231,0.0069141372423349836
job_02264,3.7910462572861356,0.0078156896574999
job_02265,3.266319946310368,0.014648406358456737
job_02266,3.4029113029856903,0.011449366012117462
job_02267,4.165686359015797,0.008189884500136612
job_02268,3.6172631408854174,0.024923227562983832
job_02270,3.6012442594688148,0.00856218092194912
job_02272,3.8980324185258937,0.016570055521619893
job_02274,3.253667985198655,0.05690412120778646
job_02275,3.3338377501924255,0.013775983244071617
job_02276,4.661470655513492,0.03047619151936105
job_02277,4.284102715829471,0.01747530533542579
job_02278,3.4065115455765214,0.014463313344178896
job_02279,3.4387392094123332,0.02689445330212785
job_02280,3.7078832267108064,0.01432247128944621
job_02281,4.012900609612519,0.04687384026890521
job_02282,8.568608097775643,0.5654805565212883
job_02284,3.745963397401477,0.035571079716979925
job_02286,4.904870037114914,0.0283452831745997
job_02287,7.2887537139397995,0.40189252163116246
job_02290,3.7464954271709,0.03553312712681134
job_02291,3.6985598038335183,0.052458943560050854
job_02293,5.454957110999667,0.3473928652909669
job_02294,3.7823361081541726,0.03714099296251861
job_02295,3.759343108729336,0.029488582448834295
job_02296,3.4782769764843393,0.024735380159370407
job_02297,4.465278815715181,0.0369623194259152
job_02298,4.543857153951613,0.009145819729997342
job_02299,4.679465959019727,0.011384156893799773
job_02300,3.0306400990232927,0.020059891022509425
job_02301,3.242791530181435,0.010561497801048335
job_02302,4.172286629228735,0.015367787104524862
job_02303,6.431525841178294,0.8514214545380798
job_02304,3.3760206266653294,0.017069269081447878
job_02305,3.3457665366992098,0.014405764233864278
job_02306,4.047090062122761,0.020274069112317647
job_02307,3.047524507361332,0.014459312549677375
job_02308,4.953314613953366,0.37189511065703684
job_02309,2.892594832214891,0.01866848979209482
job_02310,3.7186473576755215,0.05650876505208644
job_02311,5.648182368020811,0.13340216216530223
job_02312,3.052427152578551,0.02284983779689678
job_02313,4.694500360696535,0.02626471838430105
job_02314,4.306475775882506,0.12269980389510075
job_02316,4.345537278435726,0.019826364142717694
job_02317,4.008460666139585,0.012737948005138382
job_02318,2.9685632221343448,0.013335193766110618
job_02319,5.411033083637777,0.3461494721603931
job_02320,4.107260770355998,0.016199189852187035
job_02321,4.363818462822554,0.019767299014454686
job_02322,3.5294755788389316,0.012708709484497902
job_02323,6.725385182560235,0.031929021046955504
job_02324,7.033564445392147,0.15787753121898998
job_02325,3.916879452823413,0.022645024258607562
job_02326,4.077882895253475,0.018865057581380986
job_02327,4.487422422036879,0.022367641212811727
job_02328,3.392931099186148,0.010595935826610014
job_02330,3.282042279024761,0.023261114377474756
job_02331,3.2257098693629214,0.013490915432930834
job_02332,3.6834933017027915,0.0033876175819969757
job_02333,3.847044333847001,0.016774488093418822
job_02335,6.366056545091348,0.05983483567133968
job_02336,4.034552024178621,0.02565533848236484
job_02338,3.1989034467794437,0.016466557640903948
job_02339,4.618892592215837,0.3423277116307266
job_02340,3.4908844339386604,0.01812425887110742
job_02341,3.3583162924251293,0.008801868120212261
job_02342,3.3488605316374467,0.008856889640515998
job_02343,3.021396492833861,0.019504048123242405
job_02344,2.951534312233113,0.020176615688189726
job_02345,5.0518096669772605,0.09104226860013737
job_02346,3.5969416853245595,0.012284007549470167
job_02347,3.9923109978539104,0.007727006068560747
job_02349,3.9586623727193375,0.008929091162503884
job_02350,3.435741575630558,0.013017685948991319
job_02351,5.839001450170527,0.05632455616776659
job_02352,3.7442772976038103,0.0070065732380138815
job_02354,5.200880170233525,0.3005108189907694
job_02355,4.4845927274162305,0.031600994290203174
job_02356,3.9988630667290037,0.018782371945525934
job_02358,5.134225373359372,0.02416365035801257
job_02359,2.9129148485762157,0.01131033606256716
job_02362,8.107192875614532,0.08624516533988719
job_02363,4.235972810368727,0.010329557015210003
job_02364,3.575621758573411,0.010127458284864083
job_02365,3.594700147807889,0.02314224038952588
job_02366,3.0650454719126814,0.01848086887823245
job_02367,2.8248437762931307,0.021384789959769196
job_02368,4.264769715429925,0.004027948991533506
job_02369,3.913229787807018,0.0069435308530368086
job_02371,3.156441633631267,0.01981248764545571
job_02372,4.053990157829451,0.011269301705795178
job_02373,3.46231416272173,0.00812480252026802
job_02374,3.9106811068126737,0.029210708537302635
job_02375,4.360433594805085,0.00405248732080519
job_02377,3.1472779301953837,0.023733634767850467
job_02378,3.749652707713936,0.019141145174662515
job_02379,5.897019401919619,0.3487920562392504
job_02380,3.513540894887408,0.023583621292148724
job_02381,4.68210949187033,0.00574400213885874
job_02382,3.499645533703347,0.011817453253523734
job_02383,3.8307477665125735,0.007694886147606837
job_02384,7.5843726666729445,0.4113489121235564
job_02386,3.7101192891935835,0.02807824757900441
job_02388,3.389086675515355,0.022714813176205467
job_02389,3.412851046383477,0.023708140333360585
job_02390,5.034685100160722,0.13992314355375418
job_02391,3.176787251625639,0.023670668704319414
job_02395,4.021919058375981,0.034287962571811506
job_02397,3.331045299032289,0.010694606887667088
job_02398,3.9243316863777444,0.0357178010950028
job_02399,4.390587323775434,0.03364212342786652
job_02400,3.533658365149328,0.02597162524768274
job_02401,3.4365039542017657,0.027057454823972767
job_02402,3.262386432353605,0.01670052779179295
job_02403,3.9144320086552113,0.01032770513870004
job_02404,3.370735432692592,0.014117093519001752
job_02405,2.993490601240371,0.008866562188741392
job_02407,4.143401573344876,0.018320053777274296
job_02408,3.1243648338069967,0.021471592646798668
job_02409,3.5828354000259246,0.0076521089003571624
job_02410,8.45121380745855,0.13788525219101883
job_02411,4.049631345649717,0.02798074846744859
job_02412,3.098411425176703,0.010309584015889588
job_02413,3.658099511514637,0.00821033154009883
job_02415,4.976250021798288,0.0765604883178883
job_02416,4.138515244347581,0.029608985533307153
job_02417,3.2218094844048055,0.02279748536451904
job_02418,3.2781019065917483,0.006978446412408052
job_02419,4.519025925451209,0.011896175593990461
job_02420,4.291923822151898,0.018223680130706205
job_02421,3.2227893748135505,0.013664605743624166
job_02422,4.375469630797652,0.037230696318052085
job_02423,5.095867497129362,0.17550527893655082
job_02424,5.2241916776440585,0.2624990268784458
job_02425,3.653887979900989,0.011420014196358763
job_02426,4.164409936292299,0.032166465648602816
job_02427,4.087662124215715,0.02478848866603677
job_02428,3.4672607781884697,0.01122662921291567
job_02429,3.0308683773156333,0.01720704232297293
job_02430,5.867423072094148,0.34257324933807204
job_02431,3.666542215608478,0.0049800433788923446
job_02432,3.115139410523791,0.015418885655760264
job_02433,3.879801003785807,0.014804736360793625
job_02435,3.6230084411465047,0.01756013265799607
job_02436,4.44834117562978,0.043735669121052624
job_02437,4.017147917764437,0.07663503866818834
job_02438,3.282896601891781,0.0168153298248369
job_02439,3.338835679018908,0.022989618378246788
job_02440,3.580190074570712,0.013346257957950499
job_02441,4.7314848967403105,0.03000014999891562
job_02442,4.070730532712308,0.023127771497236542
job_02443,3.378375807734971,0.024099848614333032
job_02444,3.1761762899553765,0.023022704783952186
job_02445,3.584461005539902,0.016864248404162136
job_02446,5.6890273732048176,0.06337191965551749
job_02447,3.8547931386190664,0.03589125201791898
job_02448,2.967269145516954,0.01671766019852111
job_02449,3.5682820365899834,0.014029105481510828
job_02450,4.085623027353556,0.027935274639143966
job_02451,4.081470403242211,0.005960042739796998
job_02452,3.5349777183512243,0.00628160332997995
job_02453,3.611503343680307,0.0072104522269233855
job_02454,3.8541380102012184,0.01735128855816774
job_02455,3.2798903349625683,0.016048080118079074
job_02456,5.4594979452130685,0.024305887405345224
job_02457,3.190345712811176,0.019658229098833763
job_02458,7.072182869642364,0.07290509249552224
job_02459,3.5614469712614176,0.01756817977372483
job_02460,7.919021985719258,0.07690755758041536
job_02461,3.926911221721958,0.028311173879844484
job_02462,3.4278407506645974,0.01946274454747421
job_02464,3.3681681866681474,0.02756099699731596
job_02465,3.0785354950006427,0.02323852763483204
job_02466,6.015486452144515,0.057470296891326905
job_02467,3.1567089750821857,0.019250464959061842
job_02468,3.578869315856088,0.02379994573934787
job_02469,4.682979026597271,0.016533850409294892
job_02470,3.0764990709533913,0.023254960180594003
job_02472,3.969310370460836,0.02405684955590072
job_02475,4.040756914897111,0.009643417948113575
job_02476,3.8009848232003707,0.014732371274929157
job_02477,3.7517936025135463,0.03394934083253706
job_02478,4.024367068281892,0.04652233867325412
job_02479,6.360542831265921,0.021514172770506563
job_02482,4.141175054629847,0.012754550708744414
job_02483,5.163395077396543,0.19633661061841182
job_02484,3.768608700248678,0.05925703667513761
job_02485,2.854291128579287,0.020431051746447958
job_02486,6.390628613532258,0.4774331228903992
job_02487,4.37234861908216,0.05521282098803235
job_02488,4.3485531541908164,0.02367988988767376
job_02490,3.6136880972530365,0.03164882313324587
job_02491,12.942120758484839,0.8629807015941001
job_02494,3.5948702952690805,0.0593244340851596
job_02495,3.6507560288472236,0.023502061551236138
job_02496,3.7032936361644264,0.007689026427498604
job_02499,3.759007585319074,0.01973847307317018
job_02500,4.4481973776851165,0.089087000112327
job_02501,4.165457948528937,0.01903821727571662
job_02502,3.913543830161809,0.021039490971238858
job_02503,3.7442532552553955,0.02424617004027315
job_02504,3.250343230053008,0.017692562117441926
job_02505,3.4504692793438414,0.00842075131280813
job_02506,3.4352886267631013,0.003486275779327503
job_02507,7.8378670447499985,0.47052598152801406
job_02511,4.590791211834223,0.03448133774603382
job_02512,3.0795525326115576,0.021501033083779927
job_02513,7.1281244433130455,0.2754899987318029
job_02515,4.0339334040769765,0.01469147882180075
job_02516,6.649614827317797,0.09908229660745013
job_02517,3.6965368258057807,0.012120319263561483
job_02519,7.0916968351300875,0.9350608690386462
job_02520,4.218050762404755,0.00807508734361996
job_02521,3.0316055131282496,0.0038091137943817603
job_02522,4.4300530438334444,0.027392993882502572
job_02523,5.699866389908951,0.3479794914681707
job_02525,3.4061786203653406,0.008585691337530914
job_02526,4.903334295073425,0.013268419098171409
job_02527,10.451990288049297,0.635600768405584
job_02528,8.714345003404363,0.10780176243559746
job_02529,3.298238157651935,0.009632282824304277
job_02530,7.6792504823269905,0.13242642217403622
job_02531,4.110510575448846,0.017129048327660962
job_02532,3.108996746914188,0.013682225868315452
job_02533,2.994115540829688,0.018430366176028903
job_02534,3.3387409088189557,0.022841864234228928
job_02535,4.330838126748199,0.15939333696134264
job_02536,3.3752099508407474,0.02740441246959945
job_02537,3.3335596615160132,0.021359653693313344
job_02538,4.099965554806434,0.03069476014585767
job_02539,3.9821083333545917,0.009992136583700965
job_02540,4.318599816643769,0.07229376814626938
job_02541,3.499007700472189,0.010639972688099875
job_02543,5.092263344277888,0.026075696344319988
job_02544,4.3851736006238315,0.02665818426863007
job_02545,4.476841411596019,0.008670899560144172
job_02546,5.908762652059274,0.02644252882344098
job_02547,3.17803021956881,0.018971147033886603
job_02548,4.090796256633552,0.03143376309799478
job_02549,3.8347159676234854,0.018272143214027325
job_02550,3.5559438706627438,0.015091763414352331
job_02551,4.246397743063842,0.006161773614388346
job_02552,3.4333353031427216,0.009257503523978685
job_02553,3.497266970490218,0.025474220298369807
job_02554,3.8426684690109107,0.02663985184970088
job_02555,5.960944251167683,0.026006920286370003
job_02557,3.618922945246346,0.02990699891041913
job_02558,4.664969486605237,0.037757614647123634
job_02559,5.0254091670053205,0.036412400768945065
job_02560,3.162460006957777,0.022372885848930005
job_02561,4.015807329786698,0.02386408603639681
job_02562,3.668304878365154,0.003060953655589412
job_02563,3.788505105569347,0.029695586372340484
job_02564,3.269024907971161,0.021314220082405022
job_02565,3.569947837440916,0.026774653918151238
job_02566,5.605782402794575,0.03669954639591961
job_02567,3.88378257631376,0.0759475461583587
job_02568,5.046451924219759,0.02144411232630346
job_02569,4.701124702191513,0.13710838141624052
job_02571,2.9626626104692635,0.008282980137098238
job_02572,3.2643825206354657,0.020748853552271018
job_02573,3.3461066773184602,0.02274095777229882
job_02575,3.5342070529599376,0.01494471467590143
job_02577,3.6869204004533405,0.010649115708199175
job_02578,3.0215049123193114,0.013010596842522192
job_02579,5.973952297696937,0.19328601937473475
job_02580,4.209679125554837,0.007032039147351572
job_02581,3.998054561316369,0.055137428867882365
job_02582,3.3144694322882104,0.014619043744900606
job_02583,3.19422916155069,0.020898595563418165
job_02584,4.376218489371894,0.04673369482015892
job_02585,3.7266633355540733,0.014780188425375462
