function:(p1*x)^1/3,average_MSE:0.07513390737917766
name,p1,MSE
job_01752,4.801098489625893,0.0032205049762893366
job_01753,5.362893802689367,0.008888614639441
job_01754,4.47865118754427,0.002244200059810438
job_01756,6.277987848341102,0.011727195070441758
job_01757,5.145960950633545,0.004329840331340195
job_01758,6.0240044209692645,0.16984980397497468
job_01759,4.858654242414808,0.004101054402331395
job_01760,4.764453449250512,0.004482154023568419
job_01761,6.830888236331814,0.0224156916347398
job_01762,21.584382434933218,3.4953375892751692
job_01763,5.0542828540602045,0.03222405017425939
job_01764,5.709063700180606,0.03146141196372446
job_01765,9.492389624830507,0.03836305538242945
job_01766,3.873379889900345,0.0022185073577301027
job_01767,5.458326085343156,0.032991836410050636
job_01768,6.709821639556678,0.13805216320363048
job_01769,7.396422913304052,0.12387657773348283
job_01770,22.90903744594881,4.101147101000289
job_01771,5.0026723576371745,0.003603529055053219
job_01773,4.5769504354138135,0.005458958504779522
job_01774,4.815957082466231,0.06098426212260597
job_01775,4.956431746755352,0.003609621644333073
job_01776,4.887703023123894,0.013779940716424683
job_01777,6.24516147981714,0.013907778431986078
job_01778,4.805594305135183,0.027747349890550894
job_01779,5.610667550435955,0.10805434383616642
job_01780,7.881049700485294,0.1519680009033758
job_01781,6.733144353284313,0.00828091327767178
job_01782,5.70489012065626,0.11340658845677834
job_01783,4.670504843152103,0.0042256018151015035
job_01784,5.272856145506407,0.008391070819793784
job_01785,4.1559311541365,0.0018512716636190486
job_01788,4.7705842762090205,0.015010905600796725
job_01789,4.278487059919287,0.006074576939810498
job_01790,5.0301666396332445,0.09943795785933461
job_01791,5.144292923982751,0.0043690872209919485
job_01792,6.523475736594096,0.12367783735935899
job_01797,8.805876441241722,0.16611307099509381
job_01798,5.6252966345085635,0.051813223940353224
job_01799,6.8521725363167905,0.16321673466811426
job_01800,5.489227255143439,0.07134221450764369
job_01801,7.3587243528091095,0.10128124274113424
job_01802,5.139387635076385,0.010078244665762615
job_01803,7.96138563590924,0.20760624035278766
job_01804,7.902095315888521,0.08154128448951868
job_01805,5.684709191484556,0.023363006394278938
job_01807,4.8745880316277495,0.003985865814964015
job_01808,4.889519535296501,0.003664221863717628
job_01809,4.599763279257999,0.001834799113933456
job_01810,5.5395006315488775,0.005294821505558549
job_01812,4.468977904030252,0.0027952912896452133
job_01813,6.662824343222829,0.04324718646358933
job_01814,5.459383474911295,0.0469456307689926
job_01815,6.45431801440826,0.0275424644399671
job_01816,5.883047371908264,0.09208556443591953
job_01817,5.530097948419102,0.012999470038446648
job_01818,5.145482466957335,0.12130744791133365
job_01819,7.049198039869659,0.4574359296957983
job_01820,6.079021073264015,0.011002141436470186
job_01822,4.8256097864953515,0.013090546876070565
job_01823,6.532789201785111,0.1794056856425579
job_01824,4.547809983426217,0.004259233159110832
job_01826,5.954580019636026,0.015353705104141791
job_01827,9.301502545135756,0.03183004784019991
job_01828,6.126545145195806,0.18643404086084045
job_01829,6.042604424725317,0.07527004286548358
job_01830,4.883225646682735,0.002585509238096209
job_01831,6.572315840013921,0.019505953948554276
job_01832,5.759422336817507,0.04791730827208475
job_01833,4.995807548538227,0.013299785593244145
job_01834,5.176405369831354,0.023705347077765553
job_01836,5.568070153899702,0.24283341354683888
job_01837,7.505971508331859,0.17505627117819095
job_01838,6.135375600336601,0.02012324730226945
job_01839,4.246059470832239,0.0027736810157786827
job_01840,5.333181054276178,0.007607369303575774
job_01841,6.022779054981157,0.041694928125005706
job_01842,4.904048229084298,0.04291540187010055
job_01843,4.878384279908667,0.008184974608679375
job_01844,4.835481842119196,0.09330070159435666
job_01845,5.544166778906403,0.004923200667282944
job_01847,6.20585622185391,0.13130974510769924
job_01849,4.964122327142524,0.0028092017579722513
job_01850,5.886314949789049,0.042851291246898834
job_01852,5.566275453640871,0.007325347418780533
job_01853,4.2894729843908666,0.0013121340605288094
job_01854,5.148804033917387,0.005679407547106599
job_01855,5.097080004714956,0.003182659735931182
job_01856,5.087325259280266,0.11677353263295676
job_01857,8.041375582765548,0.14280465791839553
job_01858,5.393982134231248,0.00801993050807918
job_01859,9.869390969539058,0.9545255211483065
job_01860,10.290877950444811,0.12725751429810353
job_01861,4.242773608077066,0.0027106761884191197
job_01862,5.521667028849772,0.03985955302186361
job_01863,5.220172552682603,0.12814826212333225
job_01865,7.36442899241915,0.012388869201506114
job_01866,10.61521387645812,0.0553065102436045
job_01867,5.695499535003222,0.013723592215314278
job_01868,9.371448295095872,0.1411324677275846
job_01869,5.6170939663744175,0.10201225067551964
job_01871,5.8067610078846705,0.014485013287049256
job_01872,11.864492049727726,0.593125188726537
job_01873,5.178204194765722,0.003483868956721539
job_01874,5.9522567894308835,0.09438200636193511
job_01875,3.9420547854350905,0.007752939275754664
job_01876,10.016614898761484,0.9058824872955952
job_01878,5.240440245483281,0.010164808212741253
job_01879,7.011623836612812,0.2220294601563425
job_01880,11.503028529748303,0.6501912832802448
job_01881,11.980015222559816,0.07050281673970704
job_01884,9.576338923524272,0.21865275085487174
job_01887,5.7161535080652754,0.021537521324061656
job_01888,10.186376445256059,0.06478168253244877
job_01889,5.112564463559752,0.15020038052367737
job_01890,5.7659765093803825,0.035158473045931775
job_01891,5.781006970676193,0.017505043718392285
job_01892,6.5595451819600985,0.0233004327505396
job_01893,6.357794917584804,0.11927315475552717
job_01894,5.129293141466633,0.034552640302088995
job_01895,5.907960574791692,0.14867583246901725
job_01897,10.089304954000914,0.02566589594758753
job_01899,5.721314411896953,0.005889037453146169
job_01900,6.072502213682124,0.011783769461736157
job_01905,8.807079431020625,0.044381767828069504
job_01906,5.8118387534394325,0.058670982282199406
job_01907,5.45527322449102,0.02322978202094224
job_01908,5.107187544559367,0.021358875899221287
job_01910,6.02878566080197,0.22493117531822873
job_01911,4.182006037060826,0.0015863903967890225
job_01912,5.597062508899558,0.020945203139459308
job_01913,6.455468613132117,0.16601818584291225
job_01914,5.600264743170439,0.014337138531138958
job_01915,6.11140152404132,0.14640351123543882
job_01916,5.653203431162638,0.007659672807649603
job_01917,5.24730257263326,0.0032401289507308813
job_01922,6.7788079357519395,0.2390246161462918
job_01923,4.607054155978076,0.0023871580597476707
job_01924,4.965443195627588,0.002588297235613301
job_01925,7.513960159333545,0.03196406573963056
job_01926,4.953405658295061,0.005120794333225984
job_01927,5.9423316916299544,0.017100254329355972
job_01928,7.989871646269945,0.08153846866519425
job_01929,6.165944090507778,0.05050953858931851
job_01930,4.360355292068652,0.0021256217288651885
job_01931,5.8119953746297455,0.020029964219063785
job_01932,6.250529923105147,0.14748068690228705
job_01933,6.1252681394415465,0.01679254882801964
job_01934,5.150381807819812,0.004093340034462572
job_01935,4.972971503224784,0.004794709321072111
job_01936,5.602283922161293,0.09288226570399626
job_01937,4.85487183772213,0.01006910834192344
job_01938,6.007876721502557,0.015775109691042365
job_01939,7.741246268784446,0.022192115614787823
job_01940,6.591181062049359,0.04301205732787071
job_01941,7.25086770384491,0.12979927309925915
job_01943,8.289200996297689,0.03602600794917066
job_01944,6.294565763525294,0.22685171691376463
job_01945,7.196387305224697,0.021433979809597034
job_01946,4.729491732788931,0.046721046775789844
job_01947,5.076035000700948,0.0055594868744007825
job_01948,5.707925891850766,0.03150781661563965
job_01950,5.22229877217637,0.012065574069503102
job_01951,5.07821044080816,0.10241510506683954
job_01952,4.1661257681810975,0.0017705846521335524
job_01953,4.849473920133083,0.004313759687113196
job_01954,8.932997062696158,0.5754298412596963
job_01955,4.669687568188093,0.001740935826548555
job_01956,5.695411152248391,0.005580387532299525
job_01957,6.5759122224934625,0.008045832136440206
job_01958,6.5917019174369225,0.27118179997099395
job_01959,5.3848501505903,0.022681471617824762
job_01960,5.746351771074437,0.008321839906708223
job_01961,10.450624964915413,0.39901012664627433
job_01962,6.745393710035045,0.06687276923076703
job_01963,5.003133238001891,0.04286666810102582
job_01964,6.9985611218334105,0.05980008026394565
job_01965,5.203813271848695,0.07001771480359358
job_01967,5.630503180431153,0.026549864188490133
job_01969,4.46972798093444,0.002556828819946088
job_01970,5.434077467499426,0.052767946886065585
job_01971,4.555077238361632,0.015118561950524367
job_01972,5.176159984691648,0.01110320516034139
job_01973,5.284236043704174,0.01840445876157556
job_01974,4.285975879248353,0.0015567616988514427
job_01975,5.435361142048016,0.02688679730324431
job_01977,8.244089975528757,0.021395940984532087
job_01978,5.014578139655863,0.02948527590815857
job_01979,9.978860926757008,0.9400364380903975
job_01980,5.544325289280672,0.047038831030012204
job_01981,6.788550604229999,0.009697899900023657
job_01983,4.969193282459971,0.003469557318265792
job_01985,5.631425200679951,0.015492554254496312
job_01986,5.694092677548413,0.02274208952478826
job_01987,5.247449662704912,0.12020170026610338
job_01988,7.495502583702001,0.028965604803498322
job_01989,5.8412340175896205,0.01564227839179916
job_01990,5.067417809989562,0.02632268596334615
job_01991,9.363604170693032,0.21400859650082027
job_01992,6.109296068902304,0.007587183763408911
job_01993,6.412081500816366,0.015545966800232677
job_01994,6.551921735462594,0.01458852484644909
job_01995,6.883427206309739,0.018780049728803965
job_01996,4.657217738009417,0.0019087417858412014
job_01997,5.221671432714329,0.0031610235806630678
job_01998,7.581474822643871,0.022456987124404932
job_01999,6.511531999785029,0.3603506513149564
job_02000,5.355599109971708,0.1690808928491193
job_02001,6.1117089406291125,0.014133041227860296
job_02002,4.676496501283212,0.0024458150697898844
job_02003,4.161758533802615,0.001622326170105148
job_02004,4.620434574842081,0.00467419718628232
job_02005,6.305252207467075,0.006905921154305621
job_02006,6.853524484966775,0.09044136054950516
job_02007,6.692707853981497,0.03944347067044262
job_02011,6.825382076741476,0.016713629964168843
job_02012,5.953608906471665,0.02123304757129504
job_02016,6.053337876571045,0.006826276596545856
job_02017,4.488325000991287,0.00767475284638988
job_02019,7.717924798745542,0.022268294749636517
job_02020,5.28940918006102,0.01064499015745511
job_02021,5.263972940991024,0.04263555808135474
job_02022,4.665423035962788,0.01643443307188911
job_02023,5.525370656265504,0.10499923073469043
job_02024,7.502475579286274,0.02916442967250042
job_02025,6.623165899454684,0.5599299233285828
job_02026,6.117992512175158,0.006659049484275485
job_02027,6.207745809178835,0.013576087531891129
job_02028,5.404539536681934,0.012470835088917963
job_02029,6.851949321385919,0.0659664710190045
job_02031,5.837509755179684,0.0354020253825867
job_02032,5.942305912895324,0.034253662367296184
job_02033,10.301829839678401,1.1126636884467094
job_02034,4.825676982550851,0.0025025670807490193
job_02035,4.574144245734416,0.00405236541836116
job_02036,7.572251347155518,0.06053788590201706
job_02038,5.154337931267273,0.008994571937452761
job_02039,7.244776863547855,0.030813913654450617
job_02040,5.5551313212953515,0.023339304286664905
job_02041,5.264907436222012,0.05732723027269245
job_02042,5.263372407474594,0.09434113917694623
job_02043,4.345012068127913,0.0034291012232610693
job_02044,5.838353232293279,0.0044653274881022486
job_02045,5.675046986439083,0.00925243799702124
job_02046,6.059828041053075,0.19695235952203738
job_02047,6.614825165355702,0.4218366137308906
job_02048,4.198441609007796,0.0012078678887251853
job_02049,5.772637072379111,0.13958989709193673
job_02050,4.644092312360006,0.002878069078300079
job_02051,4.992282439375668,0.002987457083495378
job_02052,3.9763206073827777,0.001284252093759662
job_02053,6.0355826885045785,0.021499888280197558
job_02054,5.200794323109616,0.017270340358094452
job_02055,7.357968385549241,0.012223489429081103
job_02056,5.195880903371227,0.008256812225415999
job_02057,4.6246491302061825,0.008822710270333498
job_02058,4.625145906462588,0.0022361634431454815
job_02059,4.197968919070083,0.005362053807164237
job_02060,11.534237843695296,0.20261592150719163
job_02061,7.3917007073461845,0.02221337735417164
job_02062,6.128044165801884,0.013771375467542124
job_02063,4.462746068460629,0.003258421834136213
job_02064,7.160016460739247,0.026716073186136
job_02065,5.351889162983263,0.004549936320608744
job_02066,5.914958304806302,0.13395539103793977
job_02067,4.917916266435251,0.010079191997162479
job_02068,4.17848147737691,0.001523403309951382
job_02069,4.786461381158289,0.009693303120729815
job_02072,7.418778477454024,0.10927641396985621
job_02073,4.314073576911852,0.0017358530350161999
job_02074,6.106295800730781,0.028215482739246064
job_02076,8.782622588424708,0.49952006516700703
job_02078,6.416327748081869,0.03153567993897567
job_02079,4.292624307336116,0.0024493548157922696
job_02080,6.34474997059565,0.023830944569051167
job_02081,7.721283190497581,0.01873265168508609
job_02082,5.13580672912094,0.06670580313765652
job_02083,5.129407198797128,0.013742642436250271
job_02084,5.786009912532061,0.024333694677364834
job_02085,5.9889103670229495,0.017311436580435657
job_02088,6.0135334372995635,0.03360053170454317
job_02089,4.693890011614208,0.0030601893956892804
job_02090,8.998321322373407,0.7781995225758397
job_02091,10.707215520473058,1.3919551068388583
job_02093,11.358066565453836,0.5522027311466985
job_02095,5.314880063599554,0.17671681252617766
job_02096,5.249970651129884,0.0183445103533168
job_02098,6.89286931565584,0.06193766690855499
job_02104,5.790362565419015,0.010270173696176488
job_02105,5.369189916867531,0.004750605944689537
job_02106,5.764099747448679,0.06566899633996238
job_02107,6.402332840718333,0.03434469592844405
job_02108,5.275986302775654,0.002955933719434963
job_02109,6.1864421324493835,0.07017787993915059
job_02110,5.71226337615633,0.033290610943889604
job_02111,6.147533310262243,0.012724454947367871
job_02112,5.368140875389943,0.09096173203596601
job_02113,7.786533446024552,0.11438321465788624
job_02115,7.943820307026019,0.04298756351151025
job_02116,6.621249034755403,0.2868519709786512
job_02117,4.52988127273196,0.0027200214951277075
job_02119,5.216045744027835,0.06799186786644597
job_02121,5.669434197220149,0.206237733978585
job_02122,5.9631009104868395,0.012404153170338746
job_02124,6.9547196319726865,0.7324287729203017
job_02125,5.304815808129578,0.003237968150295714
job_02126,4.928134218783828,0.003725673257842331
job_02128,4.458450317347778,0.002364036385707796
job_02129,4.456921907342086,0.002098637365570615
job_02130,8.19880761120991,0.02024376956586881
job_02131,4.99493352471892,0.009735000840169953
job_02132,6.2984363110922095,0.01049980577582925
job_02133,4.534340494050727,0.0016996180154168667
job_02134,4.643896081383849,0.061498969227353796
job_02135,5.044167208382131,0.003367537040736181
job_02136,5.491578988967719,0.006448489659658133
job_02137,4.948379649125124,0.005837358674036633
job_02138,5.825622937255357,0.008802312583333435
job_02139,4.75079480602455,0.008243639303375665
job_02140,5.15917240551348,0.006840429029965178
job_02141,7.521615104367129,0.44739034853323995
job_02142,5.972590915998699,0.008765212885094196
job_02143,7.682999851219841,0.33196495768095896
job_02144,6.267160690046051,0.010497237351710993
job_02145,6.2913082791518775,0.01216850473836088
job_02146,5.019513425545811,0.0038202768305193465
job_02147,5.256579998869828,0.009946974271227786
job_02148,5.0975192917382675,0.01816566701488221
job_02149,5.164672213461331,0.005194088143678381
job_02150,5.343453740870552,0.022882922051474113
job_02151,6.337737772251711,0.03457259927679844
job_02152,5.072752405092312,0.12967958428602555
job_02153,5.124691024094483,0.003851578121543669
job_02154,5.5866737305289895,0.0067511340728928166
job_02155,5.520567042406036,0.004368372700359715
job_02156,5.325964235691909,0.005119032590468841
job_02157,5.4587486413736395,0.004722573389972687
job_02158,6.3236602861621805,0.047887614843956344
job_02160,5.857313576984378,0.013235359987671629
job_02161,6.661684966568605,0.28239566198834465
job_02162,6.933777966167965,0.33541475782845953
job_02163,5.559283475308928,0.07708229018777445
job_02164,3.9949559123414367,0.0024567032754883467
job_02165,5.038704546754032,0.022849190998737997
job_02166,5.987805702469092,0.12542481372704012
job_02167,22.97651291172555,4.118914511348303
job_02169,5.288195612229919,0.00628203052491461
job_02170,5.09021031575303,0.007325993531160663
job_02171,6.34503356693734,0.00756726120436335
job_02172,6.459807649040492,0.07135348532300492
job_02173,4.809410119330545,0.011310306397611939
job_02174,6.204176801689406,0.2243460287353778
job_02175,6.211358232783422,0.01013816292249894
job_02176,12.725801828017081,0.6994049171503605
job_02177,6.620400013915978,0.08424570487189169
job_02178,5.699470618410025,0.00829336491000495
job_02180,6.378358193409696,0.024362418397726494
job_02181,5.0778192894075715,0.009965664896713768
job_02182,5.833572940117689,0.008921161376685567
job_02183,6.717302937444729,0.2575128232480153
job_02184,5.526050670291653,0.007509375596135378
job_02185,6.22501607521764,0.04702551821692349
job_02186,6.55017991890973,0.007333694317835438
job_02187,4.932838528510768,0.024150568474068868
job_02188,4.873140402989135,0.027390196561844198
job_02189,5.885400058487304,0.04244347858572763
job_02190,6.632800402952256,0.28500114453628805
job_02191,5.386517703145418,0.026948914493908696
job_02192,7.985288920310466,0.1354535469013178
job_02193,6.282117908565574,0.008890080029658978
job_02194,10.214492540837078,0.1721699516035377
job_02195,7.244725279823976,0.01222818374072757
job_02196,6.576655240505418,0.02320246203978919
job_02197,5.802307663319039,0.04029473693670772
job_02198,6.706594504884597,0.033007141889578547
job_02199,5.4760536273099385,0.10380650823688205
job_02200,5.354716170304423,0.003650715857967034
job_02201,5.4758670809682926,0.00742609049432635
job_02203,5.631329615679259,0.0440920284724083
job_02204,5.518402156386002,0.025753180942065718
job_02205,6.555757392166384,0.3862205421263369
job_02206,7.070250872951037,0.2397853606781402
job_02207,6.720012321362037,0.09949963892781999
job_02208,5.181551326774017,0.005046792195137727
job_02209,4.517355355511971,0.00900139425660674
job_02210,4.881809767295962,0.017837459553292228
job_02211,8.06296354077957,0.059625576232802666
job_02212,6.149822227685147,0.23475461586742563
job_02213,9.334084568131777,0.028192190634552573
job_02214,4.995275842816105,0.0032335589192079273
job_02215,5.0080952188784575,0.01831113922748632
job_02216,6.35295170200839,0.14888890271941455
job_02217,6.817717493320597,0.11388595869034483
job_02218,5.146923395346568,0.00415535959676494
job_02219,5.966498153461433,0.005564428985163269
job_02220,5.351416305664324,0.005600593617775706
job_02221,5.231587641011368,0.0076958486725420315
job_02222,4.8383920905826185,0.003260501412503681
job_02223,5.095357221370356,0.004180041798509737
job_02224,6.477303191744701,0.04343850702203898
job_02225,11.217026698058202,0.6506621743835218
job_02226,5.255581028579355,0.01408072243913838
job_02227,5.630818465013581,0.006587203374045058
job_02228,5.689083332528379,0.03708364625884506
job_02229,4.199660959279912,0.008216126272018861
job_02230,4.344081720144566,0.0067733424679861575
job_02231,4.430162887606854,0.0013083992690340474
job_02232,6.388532148843827,0.009407925337445364
job_02233,4.024285028076927,0.00305432855022235
job_02234,6.043830706227125,0.046649402928163296
job_02235,5.35467140400242,0.009674632842273042
job_02237,5.115489210721048,0.06532062353213146
job_02238,6.498336391685349,0.010316207010085508
job_02240,6.202668550103133,0.057323453378438104
job_02242,6.34466855571628,0.021657130033020743
job_02243,6.5278048804047755,0.06865854629664474
job_02244,5.619092202554973,0.005756864885642297
job_02245,4.97122721944195,0.003916837050916626
job_02246,6.709881267916584,0.03622433896763449
job_02247,4.098943598721782,0.0013147711797750075
job_02248,5.925238040874937,0.012128477907579973
job_02249,5.295261476013442,0.0033321359295603497
job_02250,4.774419694466543,0.00527836910277113
job_02251,7.381547899075595,0.1567539069663951
job_02252,5.070250777222609,0.008077890389170683
job_02254,8.640187106042445,0.04588879810193481
job_02256,5.574767810615206,0.006121353252094296
job_02257,4.478155650389726,0.009594111679730894
job_02258,4.57841502584965,0.0020880817550425475
job_02259,5.273147247286754,0.005053823606290731
job_02260,13.456335595073542,1.0163267233495583
job_02262,7.083988196675411,0.027743326630132684
job_02264,5.654392423745166,0.03613304810960838
job_02265,4.83536277821144,0.006446981256919079
job_02266,5.0482641723828845,0.005606311566334688
job_02267,6.244803622062011,0.018289299965727843
job_02268,5.381250256401699,0.06867693106916214
job_02270,5.35691797102025,0.03520322044238692
job_02272,5.822563156789449,0.0425602254983629
job_02274,4.812881536706145,0.1144916041757218
job_02275,4.94065449130193,0.004151406491979597
job_02276,7.026723126273889,0.09447696426406142
job_02277,6.432470433647386,0.012175367759975722
job_02278,5.0540329101837855,0.005158923169275907
job_02279,5.104980151117624,0.003124893152881187
job_02280,5.525263801533964,0.012242040268551756
job_02281,6.005933253136573,0.01445358789501991
job_02282,13.32117653496477,0.8850737589296461
job_02284,5.58268600362896,0.08553015986710034
job_02286,7.416731622485909,0.02495323264775197
job_02287,11.237519539942362,0.6594678729782738
job_02290,5.586737970448969,0.012896499851803649
job_02291,5.507653267051183,0.11819148241998428
job_02293,8.283870660158524,0.5543676969229613
job_02294,5.639951752210883,0.0827441372435023
job_02295,5.606886555282749,0.007106621612179121
job_02296,5.166592111086189,0.004772794638132632
job_02297,6.716007797608278,0.09592329925703706
job_02298,6.841492997772833,0.04647391411568986
job_02299,7.0583169562220025,0.011988124773407114
job_02300,4.469338168157125,0.0023161316514076886
job_02301,4.798631942261463,0.004419550217916226
job_02302,6.2547960816813655,0.03460501706665167
job_02303,9.849236415221865,1.1238646166411073
job_02304,5.006448861882649,0.007621594539867785
job_02305,4.9592926670883495,0.003968719523460744
job_02306,6.058301583908706,0.020382963345203686
job_02307,4.495245010201711,0.0039035216142653756
job_02308,7.484240719474331,0.5648400631655741
job_02309,4.255365091226013,0.0016264477903567198
job_02310,5.539026471007817,0.12495909643987586
job_02311,8.59979148111418,0.2114728099921449
job_02312,4.503219955553973,0.0034405534700026035
job_02313,7.082742303101259,0.015199700812817098
job_02314,6.462552898791118,0.23067606155253076
job_02316,6.529532647987313,0.015363599611637238
job_02317,5.996259774966737,0.03941650636182938
job_02318,4.3727926108592845,0.002284704227310621
job_02319,8.214200840378123,0.5418875511301643
job_02320,6.153501876121939,0.008023006156722343
job_02321,6.55725538603737,0.040664283769656466
job_02322,5.245630524421522,0.016044479844586887
job_02323,10.337861450710564,0.04631251260369578
job_02324,10.831831267304578,0.265234961199213
job_02325,5.8536126640760795,0.0171572128568085
job_02326,6.104879993563751,0.06141918965977407
job_02327,6.752605628098741,0.04878746152559123
job_02328,5.032429491513288,0.010736796990513326
job_02330,4.860281023347696,0.005039380672135656
job_02331,4.771815241378163,0.012626114768987748
job_02332,5.485467245757494,0.036672108480427575
job_02333,5.7431302706504495,0.02720369940762197
job_02335,9.757628103234746,0.07046586987445104
job_02336,6.037408237929945,0.05092165951873419
job_02338,4.73062790756433,0.002900089021011569
job_02339,6.9542610841499926,0.5094835482000215
job_02340,5.1856676592437,0.012748373678091719
job_02341,4.977726994471967,0.02512703695858863
job_02342,4.9636927580025985,0.00841105204563988
job_02343,4.454971651210258,0.002355215001474569
job_02344,4.346700074763586,0.0018169262283406968
job_02345,7.6457125785243685,0.189434478093407
job_02346,5.351028603647832,0.019553399172604572
job_02347,5.971365024566912,0.022754633150536205
job_02349,5.91891363939188,0.012838138900266177
job_02350,5.09880220372312,0.024036845174262255
job_02351,8.910882178912706,0.03795974077475426
job_02352,5.582111214693975,0.010244140607192349
job_02354,7.8789943756469505,0.4877064597940649
job_02355,6.750330504856049,0.011285817020927133
job_02356,5.982865691479767,0.007638263689419837
job_02358,7.782187725052444,0.01938939533706861
job_02359,4.286391871431494,0.004927737512164231
job_02362,12.580211439843232,0.17304004108357368
job_02363,6.354461108240521,0.04798889741139763
job_02364,5.316780988483377,0.03747964194792807
job_02365,5.345659514334697,0.0729934822716675
job_02366,4.522672517957699,0.0023807698308275747
job_02367,4.1506421059024134,0.0022290196170139734
job_02368,6.400017724476292,0.039924131865173206
job_02369,5.847212788177912,0.016134827778137736
job_02371,4.664726807671011,0.002676471713221606
job_02372,6.068831781942859,0.018834028304685307
job_02373,5.140555534019971,0.013470043926313487
job_02374,5.84462562296405,0.006831822493092649
job_02375,6.551863488206092,0.025787572513626338
job_02377,4.650660697318113,0.0022261340093233293
job_02378,5.589191812871942,0.05289708553359899
job_02379,8.992596666619665,0.5512985858648154
job_02380,5.221680722130279,0.004553573948020215
job_02381,7.061575662104983,0.02590677542432219
job_02382,5.199220161191695,0.009752440490256455
job_02383,5.716958383461438,0.030932674413548654
job_02384,11.71763823923602,0.6761868528778989
job_02386,5.529454234983727,0.010510617524808537
job_02388,5.027210618250545,0.0045965035245824045
job_02389,5.064425083694959,0.0028714524860909275
job_02390,7.6189189264158985,0.22837680731081417
job_02391,4.696540690478189,0.002438545063102129
job_02395,6.019706149954548,0.011312540912885508
job_02397,4.93593439426715,0.009666673042177517
job_02398,5.866148292152591,0.012121910811726033
job_02399,6.601686784361328,0.009885771161916822
job_02400,5.253289188187137,0.0035933086165154957
job_02401,5.101474584947238,0.0036172764871506215
job_02402,4.829469549398398,0.0029583968826464527
job_02403,5.849206373535484,0.017227436494014862
job_02404,4.998260553038465,0.003298834265095722
job_02405,4.410915010042803,0.010582379140244094
job_02407,6.2097281087323495,0.026763042921748734
job_02408,4.614950578881438,0.0021820739761161862
job_02409,5.3287238064637545,0.020034906874363906
job_02410,13.138749005257129,0.2922400487396289
job_02411,6.063280382955378,0.006671472460792552
job_02412,4.574038308667851,0.00512956164060141
job_02413,5.447117322131204,0.008624689362120143
job_02415,7.525122189484107,0.18003209415646007
job_02416,6.203404847331004,0.007917535381319707
job_02417,4.76403438707564,0.06259996713835918
job_02418,4.853355614060757,0.007337310708013582
job_02419,6.8017978060893665,0.056640903275999466
job_02420,6.44211698703154,0.07125126710818676
job_02421,4.7676327930394145,0.004148271790987402
job_02422,6.577933664006582,0.010012277457386549
job_02423,7.713269113228373,0.3277261717434966
job_02424,7.916653168355057,0.4404060110798274
job_02425,5.439650293679918,0.031591306257958744
job_02426,6.244087891236866,0.014047409130554366
job_02427,6.123073062453651,0.006442917677184871
job_02428,5.148590761068646,0.009472589176903384
job_02429,4.469574127101193,0.0023373503139555783
job_02430,8.945136162167097,0.543851213439647
job_02431,5.459539667912789,0.023758652210994484
job_02432,4.600344008803787,0.0026238021464818507
job_02433,5.795320887497951,0.009253142778603486
job_02435,5.392729147627513,0.004642445987313331
job_02436,6.693110844227601,0.019513941656216054
job_02437,6.006945430031025,0.16919987404503561
job_02438,4.86122924140047,0.007643942925521222
job_02439,4.948895087877737,0.00287603551175128
job_02440,5.325476357824038,0.0052585084081089445
job_02441,7.137409902090541,0.10334718013331085
job_02442,6.096226629283222,0.008344659592137973
job_02443,5.010589133909732,0.003770804698772899
job_02444,4.695550373689864,0.002745713548044029
job_02445,5.33223959180693,0.006987728391379872
job_02446,8.665223297718617,0.1422919106722951
job_02447,5.756695997388825,0.015239780036620243
job_02448,4.370897970518875,0.0029461746777431656
job_02449,5.305319445476474,0.0408242062637941
job_02450,6.119913721339382,0.00839594135628751
job_02451,6.112022221153482,0.0159056590454963
job_02452,5.2543040358782855,0.00805672012284851
job_02453,5.373786557545506,0.015424424919088497
job_02454,5.754869688311577,0.014501542445624634
job_02455,4.8567167193874345,0.0028206098224932592
job_02456,8.298289654531459,0.08975218799639374
job_02457,4.717497187968104,0.0016831782448430866
job_02458,10.901233552482726,0.057723926267977003
job_02459,5.296317249110687,0.005483622434683142
job_02460,12.279616413375054,0.04979352641200343
job_02461,5.870041999173079,0.008343745689069856
job_02462,5.0857974463017035,0.045990270707459716
job_02464,4.994769675513353,0.004687414264775186
job_02465,4.543788147890794,0.00306226003451063
job_02466,9.188218085802227,0.15926989331479915
job_02467,4.66513525654935,0.0022885141029780173
job_02468,5.3216537562950235,0.055959990915630496
job_02469,7.061338415838473,0.07044578792718188
job_02470,4.53854147660689,0.05347021228047899
job_02472,5.9338763102696435,0.06759671375633772
job_02475,6.047524933732016,0.027346364369113158
job_02476,5.669714575280304,0.04933894028774339
job_02477,5.5929831767449345,0.05794889210932121
job_02478,6.0193704913685195,0.11576806431652018
job_02479,9.745925062272763,0.08480040125468236
job_02482,6.205579912074218,0.035067015154150095
job_02483,7.8206463840048395,0.35437439739057264
job_02484,5.617494074578582,0.1254542348881998
job_02485,4.196137441982784,0.0023361647658593316
job_02486,9.784929828040731,0.7189261512156949
job_02487,6.568262590532051,0.12918607970920312
job_02488,6.533289049524426,0.04089313675768854
job_02490,5.375823894058494,0.07148404194422164
job_02491,20.56170995688638,1.2530159055542962
job_02494,5.345070529805772,0.12875896825871194
job_02495,5.436485130387424,0.0040152116627050006
job_02496,5.51659990055813,0.03885208406252133
