function:p1+(p2*x)^p3,average_MSE:0.00890826573782623
name,p1,p2,p3,MSE
job_00191,-0.02381433058901498,3.932410981706694,0.3425547456513174,0.0021596585809473315
job_00193,1.7493058726674906,0.432702632975457,0.49430303681085797,0.01703347713299802
job_00194,1.4909825052618646,0.5590381203776991,0.47333708244127537,0.01307609246498571
job_00195,0.29883173655376355,3.1156603435769874,0.3530393240370782,0.007018916452268293
job_00197,1.1137107223505989,0.9466570593612869,0.4084051270043433,0.006617897385621248
job_00205,0.13340477959010966,3.498429578368456,0.3418762407298547,0.0031321755018284374
job_00207,0.0398039354376177,3.885279662734709,0.33679444231021327,0.002195536562548092
job_00212,0.9438733593271256,1.2475736229977543,0.3888602221487482,0.006950100229263703
job_00214,-0.6336203288744273,9.914695731935728,0.3142267765737606,0.002111229709081338
job_00215,1.7074684036432148,0.493254538364683,0.4737120968785481,0.01300757202832218
job_00216,-0.15739484561213873,4.922728612850883,0.32888839460697716,0.0021167651415767486
job_00217,-0.12248817767081523,5.261954731709888,0.3367467439779862,0.012316130761743567
job_00218,1.3568249248913458,0.7437628684924694,0.4189109740811379,0.01193161948736123
job_00220,0.902996595799906,1.257557729488949,0.39469490469987484,0.007629934723673917
job_00221,-0.21949619853710353,5.641080149059555,0.32784307281259084,0.003671663628921628
job_00223,-0.23726206146982975,5.441477905985568,0.3245398183423789,0.0012232629914889115
job_00224,-0.32286763705357524,6.33521617659944,0.3226674033344063,0.0014308792095531916
job_00225,0.00266760551252385,4.290938388822181,0.3363650037783414,0.0024854072966044127
job_00226,-0.045042297759056125,4.208381746981223,0.33984353429209285,0.0021323162916884494
job_00228,0.7961234653245844,1.507470856984248,0.37645371649743115,0.0067132993565805245
job_00229,-0.06315309302785103,4.091668729290251,0.34061933019267504,0.0022077969347205064
job_00230,1.2461625452213545,0.7657948682813518,0.4201588497739012,0.009139471285091289
job_00231,-0.0045129296560762165,4.142237980762127,0.3380776242698331,0.004489819295127964
job_00234,0.24465240591358944,3.249350110907248,0.345784573265914,0.00560670234227162
job_00235,0.008983797900058696,3.722063015428803,0.3409932408385049,0.0016960542595903854
job_00236,1.1571293484762548,0.8584272552600808,0.4136670099634938,0.008405063860590648
job_00237,-0.18184418940368727,5.655615750531721,0.3273043530812189,0.0029734573600291034
job_00241,1.4147529962205136,0.6926940638599006,0.4263125727834978,0.010106206079162572
job_00242,0.3315997914705398,2.4973107219374593,0.3656603897549866,0.004140912539880739
job_00243,0.0754907506336704,3.7702217431671166,0.3392337315927707,0.003381069889288312
job_00244,-0.5206890121404482,8.381761053142373,0.32065550422670924,0.0069088560129620495
job_00246,0.18563436474786715,3.352846013051054,0.3521729334926556,0.006621936072564598
job_00248,-0.025396803668087737,4.424062157758999,0.33306032324462465,0.004041818344323648
job_00249,0.6660141631205503,1.778002407378156,0.3855817603001039,0.006365379721742895
job_00251,-0.17808909061031242,5.5974329782562275,0.3293508979895726,0.0035681324069649733
job_00253,0.4380112351167018,2.397573522824495,0.3548237837926931,0.004157269013481223
job_00254,0.6976064412979655,1.8708544889072882,0.38006909295934244,0.013923318422802684
job_00255,-0.16094527357741523,4.980924463842821,0.3286196068967487,0.002250620103772336
job_00257,1.3104282557480642,0.7986584179274775,0.4215384510573059,0.010111395526722284
job_00258,0.4736610546847447,2.2077350541332974,0.35692648449149605,0.0031686247362222924
job_00260,1.6687479840646429,0.49802545363201745,0.48184510874563996,0.015695186870034693
job_00262,-0.005916413591109902,3.9869255261510133,0.33668660932455735,0.0021666744564702114
job_00264,-0.08563731400386505,4.7089776685163045,0.33379684996421205,0.0040037777864490465
job_00265,-0.8114096992860522,10.213710983767404,0.31028116239137193,0.0010606382607377689
job_00266,0.6466131390676494,1.4299023606931018,0.3995741238474063,0.004645927606007205
job_00267,1.530400391937043,0.5243808008408851,0.4485835316923477,0.010147585328467728
job_00269,-0.21743023011725224,5.382018802279553,0.33005212898808584,0.0031680263987717383
job_00270,-0.23292745068431941,5.996036869525833,0.32638048210204834,0.002409801869337366
job_00271,1.5765017187678312,0.7186372680220022,0.4252819337926151,0.0380115739689438
job_00272,0.9267983788506221,1.3074183900438252,0.38722471137921993,0.007096385099866229
job_00273,1.009221335348219,1.055607391707558,0.3968479701355652,0.005666395634254501
job_00274,4.2130362897903595,0.06676436269605769,0.6920792774098038,0.1748639102194246
job_00291,1.5692985509624944,0.552194057846834,0.4362976654761092,0.014208899487851333
job_00292,0.050041715319337175,3.4310178703087906,0.35155529263046875,0.00280312578339774
job_00293,-0.15009733575820083,5.260593421267374,0.3294427809953792,0.002982382123641603
job_00295,-0.24260686520378677,5.841942729860419,0.32589447540024497,0.002698538192208299
job_00296,0.13742903196907919,3.611215928006177,0.3410459278075554,0.0024742381496059146
job_00297,-0.5538201904358654,8.225711859763814,0.31654947622236884,0.0024365979352954687
job_00298,1.4439758704311318,0.7469139467539133,0.4190452406969994,0.019134891313968307
job_00299,1.684880757993527,0.5690803722144557,0.43518171333244066,0.025906535258930705
job_00300,-0.03886005964023531,3.815244439059882,0.3373728203245309,0.001434839091085949
job_00302,-0.1566698396751371,5.342074679062675,0.3272229259263368,0.0022753608827061587
job_00303,0.20231334056302752,3.098384092735631,0.3487910411544892,0.0030274304877817445
job_00306,-0.00668814136295917,4.336779507141875,0.3401252934015091,0.005658735358864648
job_00307,-0.1218502417790886,3.1386104181583487,0.36613648214505884,0.004494698984739374
job_00308,0.18483517643372385,3.104911907534997,0.34178618390977566,0.0025295022770907057
job_00309,0.012648502786206436,4.095048645644742,0.3360278510805603,0.003141171251070317
job_00311,0.8688400773562059,1.5198951236624925,0.38414407044336546,0.008934050886477814
job_00312,0.015447032129026195,4.126386250047735,0.3350007679063408,0.0027356564555100827
job_00313,2.0295248576877385,0.44249885953708507,0.4905529680713219,0.02557598960069695
job_00314,0.29731403173331017,2.7062362663435007,0.34961931940785235,0.0028255688083335447
job_00315,-0.7182034589017886,8.5513768788016,0.31463999802809783,0.0014653227216330925
job_00316,-0.21258324899427117,5.359121318527172,0.3296794362711498,0.0016879935337152877
job_00317,0.4117110610223399,2.691763704882902,0.35401694603017475,0.005473967427592542
job_00318,1.0327575044457145,1.0929898155762132,0.40888370327602036,0.0073279501879176005
job_00319,-0.02572601996827543,4.322206042966929,0.3346739650774209,0.002055304348209739
job_00320,-0.230439764758725,5.137209986839194,0.32487318085347894,0.0008908048908917694
job_00321,1.2968056013078169,0.7081591741079363,0.42309284379503237,0.009065760804454934
job_00322,-0.39627667778123615,7.07789467490081,0.32140630994980385,0.005038372020125855
job_00323,-0.033397877432769674,4.17433727013458,0.3320107354005333,0.0023165773399627517
job_00327,-0.09810191882058353,4.452237007025982,0.3458659211598733,0.006528029570816378
job_00329,0.0963919600416939,3.5588153789635015,0.3384062976411371,0.0025205396354593115
job_00330,-0.14500697892613587,4.894433022421023,0.3353396108756941,0.0027959140439428533
job_00333,-1.082083664293302,13.443526640167937,0.30207173329749015,0.0022473640638424022
job_00336,1.646575739319627,0.5354662923445457,0.4760264493226243,0.016361508435171992
job_00338,0.34362721283940084,2.736934979386086,0.3680687991431858,0.005306554406883207
job_00340,-1.5012210713906995,21.480446259843216,0.2967759246538247,0.0026249463054016653
job_00341,-0.16369428535669928,5.11021652482446,0.3277158759905319,0.001572232653287095
job_00342,-0.36701945519372225,7.051594305402624,0.3210156106621316,0.002821010294902097
job_00343,1.051429660425085,1.171155631692178,0.40137571763055296,0.009733406734727456
job_00344,0.37545347316019506,2.2287903047741033,0.3630201165331447,0.0024014029704130537
job_00345,0.10815991407064279,3.387305598815725,0.3381869077497126,0.001502170464984037
job_00347,-0.13708641728480825,4.650374658142513,0.3278949101510964,0.001113802340912742
job_00348,1.2817444108112128,0.5793621350455894,0.5327571294605096,0.07306259534747536
job_00349,1.0763241021729228,0.6767231987816833,0.5221380698739938,0.06838289327949416
job_00359,-0.05170770134119189,3.7928659736795773,0.34365699378480963,0.0014241573182111988
job_00360,1.6650089316055445,0.5267781389232192,0.47756681566382064,0.016642941975243304
job_00361,1.2152541241947519,0.951013130337784,0.4143102798269527,0.022008980146401465
job_00366,-1.003663347821798,13.105082639946703,0.3068430884300291,0.0020741808008282875
job_00372,1.0755488137721543,1.1273521899489358,0.39925360765810286,0.012281324591220258
job_00373,-0.533143287193103,8.557562401497881,0.3207074740701522,0.008511600127737306
job_00375,1.1769006469564536,0.8789264882873817,0.4119099130357124,0.007754600647465669
job_00377,0.12494091388073257,3.674087947168542,0.34071990968176274,0.0031074724098747383
job_00378,-0.17372371806968143,5.504416216601016,0.332318529789908,0.007101705560114054
job_00380,-1.0554112231033124,14.291375078922727,0.308130019820411,0.004820928072931526
job_00382,0.3575406831642419,2.7706643472629815,0.3532131601433005,0.004956496872542825
job_00383,0.35791225640684315,2.614331524562121,0.35147749793655203,0.005026129446221205
job_00384,0.15549801934455437,3.528458268142558,0.34229954374294425,0.00268650177051465
job_00385,0.1826858047481015,3.177449405136901,0.3471242426852055,0.002840049541634732
job_00386,0.09895699009260243,3.393563257206844,0.33809731416092836,0.0016315527600794368
job_00387,0.5738380627882183,1.990613343735434,0.3671800236998137,0.004632019780637636
job_00388,-0.44412611983869044,8.031896993968418,0.3204601280851827,0.0043887071439509436
job_00389,0.8186551232529027,1.3685395327044008,0.38042220486394435,0.0049775276118581985
job_00390,0.3452906291915807,3.079362589974541,0.3543148368897814,0.006037913663828765
job_00391,0.2412412395290002,2.994295229472153,0.3470391931490811,0.003949929761804112
job_00392,-0.5928174311175363,7.597605384457742,0.32147589104436924,0.0009030198120060224
job_00394,1.4218575756476746,0.6252012887309398,0.45722770081857067,0.008252947970073268
job_00397,1.1993011819679158,1.1400638072347296,0.40077528324406547,0.02852540613801905
job_00398,1.4326819243951017,0.6840080927803415,0.42660783965836546,0.014110031762142594
job_00399,0.09956936812431012,3.6612346078982343,0.34168773783086753,0.0034768498567324456
job_00400,1.1914121714316215,0.880143201311325,0.4111248143273403,0.009256931366537316
job_00401,1.4112126535733445,0.9395644016464545,0.412783432679662,0.034344320596901574
job_00402,-0.3667352278158035,7.239185092351593,0.32211147522601774,0.0030134429444853353
job_00403,0.16896295984497248,3.7987623545051186,0.34642967514512124,0.005833149940673602
job_00405,-0.08208308458094661,3.5222291657639824,0.35721290742734046,0.0012234163463558133
job_00406,0.04113996974316425,3.713548958672419,0.34491397746777214,0.003033701628589177
job_00407,0.5186376096841486,2.523926033097619,0.3702070225326564,0.010680329559398046
job_00410,0.3547930279505794,2.370524396423064,0.36188990085072875,0.002541297893695217
job_00411,0.21712319032382696,3.072250351209476,0.3581322185137391,0.0070750225290794845
job_00412,-0.06262429584955956,4.403440865304587,0.3321153573091276,0.0029336205271108793
job_00413,0.37934791232434145,2.7400200229707803,0.35429478552556337,0.004226589978124392
job_00415,0.2790850869926918,2.8825546706470977,0.3474894512072386,0.0026891017671026095
job_00416,1.7414723784604125,0.4685054116416786,0.4513868696425562,0.016440061148092787
job_00417,0.12643871172749482,3.689215653228399,0.3401225471607969,0.003559209058471741
job_00418,1.0329116905309144,1.0712296981437668,0.4047837586434592,0.007696113643153957
job_00419,-0.046017971453615185,4.524445388328048,0.3361729157401101,0.002558207779117375
job_00421,-0.08415573370443634,5.223756120446604,0.33459535698936677,0.006677847070945689
job_00422,-0.15172945163387008,5.110546970126645,0.33477210730161433,0.002917359344188203
job_00423,0.3885897680687514,2.784453438309027,0.3589949791424738,0.02126247005899746
job_00424,1.3868522968636359,0.805013892986505,0.4120929190786311,0.019409024249173058
job_00427,0.14979789399332338,3.5631789756392496,0.34177851358825245,0.00329214263396673
job_00428,-3.673941312173492,24.05982724071022,0.34226102993864527,0.1374749716221709
job_00429,0.33498032109099524,3.2117487048967357,0.3568740611118894,0.01666390433996062
job_00430,-0.06813366888921289,4.3922318250710095,0.3332789258879993,0.0016608149124680426
job_00431,-3.5488413965186023,21.536360588696244,0.34603397834792277,0.13467612242536592
job_00442,0.19128728395944433,3.039169675971858,0.3506342219356961,0.0030394553102677494
job_00443,1.3469483501356783,0.7060564356889293,0.4217335584821768,0.008947825882041884
job_00444,1.0975085699387874,1.3503394446793913,0.3928817355925131,0.026660737518867612
job_00445,-0.5253958908211307,7.973223038629971,0.3192650539270516,0.0029526204854917236
job_00446,2.2995137443210005,0.24017057559339308,0.4975439368675989,0.028349647502290253
job_00447,0.8781333305417193,1.5172511089650331,0.3834560544272366,0.00971049338962797
job_00448,1.5603343597843669,0.600898160742864,0.43705228459507245,0.017127297581577727
job_00450,1.5634470440659125,0.6758186519391307,0.43270305148953114,0.01667035452139191
job_00457,0.5489898669847219,2.2912867688615512,0.3697493467159855,0.006796688074960889
job_00458,1.70624157866194,0.5116548419972292,0.48028676459572694,0.01698060428399923
job_00460,0.29341500561769174,2.758184229443336,0.35598569674629177,0.003723144349301979
job_00466,-0.3214003543318559,6.137956995815088,0.3348614129748871,0.004379188390294123
job_00467,-0.15434306786305807,3.7181801930417087,0.36520830396282766,0.0021694865187031087
job_00468,1.253762248048791,0.8181000147620351,0.41129556473896706,0.008927201286904671
job_00474,1.1542482527614941,1.255316671943895,0.40067133252210285,0.0234171883095344
job_00476,0.028769762087884784,3.918570018134011,0.33457852000882077,0.002144394085645034
job_00478,0.4259237164975761,2.5329867906123975,0.3596599538720835,0.0038611177274767783
job_00479,-0.249598498120365,5.714768107433129,0.3238707582530285,0.001587264877931
job_00481,0.2919690140548851,3.0178097472275405,0.35707806410958565,0.005900038204955873
job_00482,-0.04379619247924398,4.675093240796067,0.3375709260288053,0.005810934905650286
job_00483,0.19112961714195031,3.138703239274239,0.35188907380529755,0.006166013821329508
job_00484,-0.08797073939180203,4.498966667388327,0.3300289339939096,0.0013716866816209869
job_00485,0.9426264794469478,1.2477162481029376,0.3926444762551235,0.008028789827063348
job_00486,0.168766771328535,3.331619520660696,0.35501816709262035,0.007252909547879425
job_00487,-0.1205851044592049,5.318961364746003,0.3327229720178328,0.0030752709090830217
job_00489,1.1637341987286944,0.9173918169356949,0.42071204439587007,0.00962410730172909
job_00490,0.2475316924040886,3.184410090789365,0.3486744232349446,0.004564003626451957
job_00492,0.7384000746548757,1.7698328984284768,0.37724011660057233,0.005879736393930788
job_00494,0.4808461012220869,2.3748870649287555,0.36020956257189474,0.00569253565253784
job_00496,1.1842082476853588,0.8177627777827093,0.4363266885830592,0.007838627215972586
job_00498,0.07184568123218144,4.057639298225114,0.33999899887824886,0.003548645297622066
job_00501,-0.16028495263463388,3.7040261458437653,0.35461795898778803,0.0023660097728305488
job_00502,0.10199798097607793,3.5988201389848746,0.3449274929048512,0.0037099623658465915
job_00511,1.8723328353110742,0.4008192830146867,0.461793837892461,0.020778680812987817
job_00512,0.0031413618658967606,3.944779675138328,0.33562438988926807,0.0018522364907040878
job_00513,1.0720083240860134,1.0902772599641881,0.4094128398299582,0.008198180152328628
job_00514,0.5592791540364233,1.9082146834263676,0.36665166024433576,0.004539297744470461
job_00515,-0.13789261073643871,4.629376713017436,0.32858118260042674,0.0013217115601433815
job_00517,0.665197157393936,1.3268070410437698,0.40120955435797123,0.006736694026038114
job_00518,2.21248608982367,0.345789395218739,0.49085135613963865,0.04060934549381845
job_00519,-0.8545111783847024,10.62479179348235,0.30852766184437025,0.0010099293649666271
job_00520,-0.5527452338110233,8.086503027984495,0.31498964095345394,0.0017724452513349612
job_00521,-0.012570181733714375,4.328060438857723,0.3328695748754105,0.0021298532891437477
job_00522,0.450442509016507,2.315618136137205,0.37055105213813355,0.0039061826331482307
job_00523,1.2202456549021898,0.881210360779531,0.4324423628627456,0.012349657544189018
job_00526,-1.026119308532598,13.756941195564071,0.3053886620873989,0.0006828738636182555
job_00531,0.7366966684389546,1.75550703611909,0.377276301890298,0.009026670291474212
job_00532,-0.9289465459624782,12.088549306457812,0.3121206777016724,0.0011459464851365409
job_00533,0.9560584046075955,1.2218089464003068,0.39132343116576074,0.006744119898818021
job_00534,0.25210036869232855,3.088902661822536,0.34583072582342117,0.003749275306809739
job_00536,1.2224049129404406,0.802446504296272,0.4138900394725442,0.006796668047213929
job_00537,0.4954004894506497,2.1197212389877667,0.3644813354615484,0.004182867847928052
job_00538,-1.1384928773086125,13.551388741742699,0.3088736806598885,0.001731366063360352
job_00539,-0.2756519611340096,6.192629689342323,0.3252076993554285,0.003769949680373919
job_00541,0.8255793187431698,1.2593524066970283,0.39464378939484906,0.005005357113910723
job_00542,0.7670525011186019,1.5211897759642758,0.3900393264061673,0.005110287164204214
job_00543,0.30613983749549933,2.7713651118953595,0.35137696587036343,0.0027217291594689172
job_00544,0.6765481791901312,1.8396498376210295,0.3700571773289108,0.005946687143221736
job_00545,0.7316457839647416,1.7992178238189707,0.3735152840579259,0.00739414000573629
job_00546,1.7467939176667235,0.47570845421296226,0.48193920205798624,0.01687304052193915
job_00547,2.072820866012155,0.3433583532668562,0.4889054488113482,0.036331639433761685
job_00548,0.11188747582860004,2.6543583978263854,0.36347424382611504,0.0008896966789417586
job_00553,0.3070479648249922,2.749876130557413,0.3681706600193006,0.0047956402676341044
job_00556,-0.010426669815562695,4.085406308085692,0.3327287230784621,0.0017387201939314536
job_00558,-0.0537551609146549,4.69196474487909,0.3364984634895248,0.003497600523092706
job_00559,1.726958272938332,0.4783949633213968,0.4544846415312811,0.018146263401242722
job_00560,0.010886156610902642,3.657606855938414,0.3536224625422823,0.002129940467223297
job_00561,0.4226768244167513,2.3372788621773264,0.3645523721846011,0.004014284987003888
job_00564,1.0022535212647201,1.2222541725556735,0.3918205949644186,0.009378420689760397
job_00566,0.8276849061401583,1.594679131130701,0.37951995687380696,0.007647622436967715
job_00568,1.447491313004671,0.7434808464336362,0.4245532818227645,0.012239354227973419
job_00569,-0.18507055181239213,4.630216039122323,0.3365886945832126,0.001031522859910082
job_00573,-0.5078119054488643,7.334870848769068,0.3266839156761024,0.0020322504679245045
job_00574,-0.09152874441480263,4.743911917471923,0.3323139031560347,0.0025253410896076164
job_00575,0.8112913529749847,1.450870807802524,0.3779401734111356,0.0051318140546983025
job_00576,-1.159956843063978,16.29388608651931,0.30329102200074065,0.006054680890204543
job_00578,0.19382903901742757,3.1969901257350855,0.3458000217002674,0.0025261750421475293
job_00579,0.437850231561095,2.280563336436687,0.36633948784819,0.004548201652358515
job_00581,0.7445357377516415,1.6668552987002527,0.38147402963107474,0.006965003057175089
job_00585,-0.11444840576926314,5.3942685495124,0.3302853389143466,0.0028812407090430614
job_00586,0.14945736800743525,3.972345424049224,0.3447244680265171,0.005863379678037058
job_00587,0.37113287817460466,2.5593841784647866,0.37276872419749874,0.020960497963981146
job_00588,-0.38124292355222694,6.218176000112602,0.3208371363281272,0.0012136481551368067
job_00590,-0.015719462508803645,4.315745462685403,0.3347075472945376,0.002373147849736056
job_00591,-0.22477014949221982,5.006965242115704,0.3285194764114461,0.00324495464247119
job_00593,1.1610372883569935,0.966931298105424,0.41570245352676305,0.008815030949819775
job_00594,-0.22515394177816164,5.905169488960734,0.3368347195915067,0.014767039442702724
job_00595,-0.37541962117108724,6.225758016671214,0.3203895260240684,0.0005963071324441974
job_00596,-0.8903203784736737,13.048531670732132,0.3072306966325246,0.0031052660575619146
job_00598,-1.1055016156368032,16.00693737665086,0.30416750326553293,0.00442119814995191
job_00599,-0.14036070600493833,4.871616913672484,0.3317301213861953,0.0017183661305031565
job_00600,1.4034947561173847,0.8653010790098186,0.4137705729801762,0.032965543151882146
job_00602,1.172155501217066,0.9771886465111378,0.4112461631507371,0.012030948240583357
job_00603,-0.14889886540946515,4.968748975965511,0.327695484640056,0.0015577379040076025
job_00607,0.6372895376396489,1.736536614458329,0.3664533237573235,0.0036717286795354127
job_00609,-0.2728017104321992,5.822652276470425,0.32406119515398163,0.001466635713142777
job_00611,0.15261280526928125,3.343619133583794,0.34673422488335737,0.002661744919691952
job_00612,-0.10060630758049707,4.843594537799549,0.33007707221094623,0.0014825879030535831
job_00615,-1.2876999642698868,20.964486352533598,0.2980878550109532,0.0033490850423657176
job_00617,1.718516705291829,0.49457035998949117,0.48110847817113284,0.015650309571585624
job_00618,0.049313918864324596,4.149277174641979,0.3370957255413492,0.00382249007706359
job_00619,0.12909038251036611,3.425058919823095,0.3551190078095121,0.010142129004864947
job_00620,-0.8859553375811734,11.111610062981601,0.31593601611078964,0.008943643743630915
job_00621,0.15554194214504477,3.389976468982922,0.34167691512806797,0.0024957229384722844
job_00622,-0.14067635198860085,4.2880377003511425,0.33765406685464067,0.0014037353846420837
job_00623,0.5617288362336654,2.339089106437259,0.36306667520353786,0.007532512361929094
job_00624,-0.059522180880525445,4.569384252046389,0.33482214431938173,0.002424938150000838
job_00626,0.8354016941080968,1.6227672212443758,0.39661056836312997,0.010331749745367104
job_00627,0.18486876773128194,3.4038081644595324,0.3484834498904225,0.004529720488728834
job_00628,-0.5219600314349442,7.0317495814025195,0.3215894627165157,0.0012055857285386447
job_00629,0.30931943949405855,2.8959154639044358,0.35655811731819664,0.0061960596726494685
job_00630,0.9515112974621133,1.1924057989474628,0.3873472439861294,0.0056296982020328954
job_00631,-0.6441878113605998,10.658544838922397,0.31573916994326756,0.010377563531129393
job_00632,1.4396022450228647,0.6652618601345458,0.4294717257134265,0.012989041662191496
job_00633,-0.23238913703953254,5.331744673050244,0.32931195034934957,0.0015657455216184983
job_00634,0.6655476645304628,1.707405055346298,0.37855817059448615,0.004645837962724568
job_00635,-0.2519921758228077,5.776564997279693,0.32571838703269695,0.0018477881602837977
job_00636,1.2626881670275558,0.9033149418962776,0.4104040112727823,0.010104080182125233
job_00637,1.3451820979599132,0.5536555000440748,0.537183628050422,0.08608247331175443
job_00639,0.7505860365162018,1.2230025257412964,0.4041345344314258,0.0037523533844410835
job_00640,-0.028133411188348435,4.283066369107861,0.33416026595689197,0.0021184603359143245
job_00642,0.18659547728810613,3.008664380983021,0.351228342472919,0.0019766245903152417
job_00643,0.5392078688837968,2.320200110933337,0.3619768827882659,0.0056667554315865815
job_00644,0.9694800617337669,1.1756959716585904,0.3986754513749835,0.006914502937104853
job_00645,0.01995996265210342,3.9063901212458623,0.33527532915906066,0.0024638030140565026
job_00647,1.1821385829001916,0.9539515556079482,0.4234817645244509,0.012850120809688202
job_00648,0.2615167433645829,2.616601446690379,0.3614406142942266,0.010677203156673209
