name,a,b,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04413,1.1059502641946888,-0.03409956494092978,0.7225647840457262,0.44033039162290727,0.0834445307464666,0.06051403842395894,0.9185371693544306
job_04422,1.005033643348935,-0.0317851398858901,0.7223056079508664,0.43174457068564587,0.057226492904006304,0.05004268884643329,0.8138176904770626
job_04423,1.2298861327792177,-0.026965595305313835,0.7122639554198614,0.43346680839477686,0.10491007177177536,0.0723424117502652,1.0480413095703267
job_04424,-0.3880758415903426,0.9307684843296262,0.3890143404492131,0.18230908871197657,0.031109395586089668,0.02755536917772565,0.4775025973840441
job_04429,1.1142052340355273,-0.02633601256377355,0.7139041756443735,0.4272312843263843,0.06591874727603984,0.05643196684340966,0.9279684784118796
job_04432,0.9846531398827277,-0.033459730474994634,0.7160401131706501,0.43103644399849733,0.05464108689609633,0.04712950025977314,0.7898817306284087
job_04433,1.1916585515094071,-0.05722449675841905,0.41111657099983007,0.4111070277837392,0.08892666850448468,0.06722186810593786,0.9571020558690135
job_04434,1.1845838067182697,-0.019224479870629006,0.6985733563985307,0.41946468794373076,0.08549840726912593,0.0640669841498763,1.0028656233582827
job_04435,1.0201623435096685,-0.028788137788010443,0.7192465614531223,0.4262381209134215,0.061284043288220055,0.05194072383929244,0.8284529911876393
job_04437,-1.201552840718464,1.538713455187812,0.33508834119678826,0.15585911290117624,0.052043142587821,0.02985284569144582,0.3651992508654889
job_04438,0.3234242365885338,0.6187147716936577,0.43862278667593146,0.22125779951365726,0.10022200561035914,0.06282805712071994,0.8395839921751196
job_04439,1.2721278656661863,-0.02178634229675928,0.6998803134352437,0.4234170561405968,0.11720813755613953,0.07713788292823148,1.0898890067326001
job_04441,1.14433141731637,-0.0334995351988103,0.7318276568484335,0.43962937311514716,0.07752249404980595,0.06784260147965102,0.9569432060478027
job_04445,1.0682136994913491,-0.035891926666298556,0.7229464260631914,0.44213788717408153,0.08078004520830606,0.05566965408424749,0.879918426623036
job_04446,1.0026433785837632,-0.01261906966355924,0.703413377344693,0.42864457027779906,0.09112025344610426,0.060694004568523134,0.840423508952884
