function:p1+(p2*x)^1/3,average_RMS:0.11563952881425069,average_std:0.07034615083946531
name,p1,p2,RMS,std_dev_abs_diff,max_abs_difference
job_00001,-0.9126108027062053,5.4014870737192995,0.24315106205375497,0.1376523557264389,0.6496319645451223
job_00011,-0.13664242791232079,4.103715402157342,0.056171797937223884,0.03918137314380319,0.3926561868753493
job_00014,-1.339657784460823,7.531815817317345,0.22687789625038507,0.12947932277410615,0.7407999860383587
job_00015,-0.9291474791476203,5.834182096500416,0.17573124159214884,0.08902045437589871,0.5380723035949591
job_00026,-1.2113550218761333,7.009761955038224,0.19769628649516333,0.10691976426428434,0.6597750165209633
job_00027,-1.2048815590903703,7.117413725917098,0.19400747964462492,0.10388807130867683,0.642944178305751
job_00029,-0.1252926292339231,4.417732484981678,0.054353682055573616,0.03532147477526319,0.4541173526347819
job_00031,-0.7043284748870305,5.365371959881117,0.15426331545069955,0.08349134735601926,0.4602710352858921
job_00038,-0.019534860606267527,5.238677852290788,0.08315245420780007,0.054364662608778216,0.6807394315355604
job_00039,-0.8570376107330998,5.522517888702651,0.22034488965190097,0.12404832156521234,0.5766390410185132
job_00040,-0.8037688596601843,5.437604930532807,0.20154905749264834,0.11497684861420447,0.5433539771987443
job_00047,-0.11010555392589745,4.153766760126653,0.055284119898789265,0.03644607668139091,0.4270506860166683
job_00048,-0.08450038521624298,5.319293081735227,0.0827845230318273,0.0526001252810369,0.6270810877773643
job_00049,-0.23538964063085804,4.784429543949308,0.07711821338362794,0.04685697151728941,0.39987694192441214
job_00054,-4.041417702071475,17.959726320279785,0.6696515592597309,0.3640022026359178,2.7847023396282964
job_00065,-2.5941704220127284,12.861406048418155,0.33121561918459136,0.191255880378192,1.6129815228473177
job_00081,-0.9040677244477251,5.928184281971793,0.1728882418523818,0.09684699698011165,0.5403389743636922
job_00082,-0.3039262104737578,4.651697262443481,0.0640701089359636,0.03839760196858409,0.31142333589223803
job_00086,-0.14802792334960085,4.398916779135219,0.07815920990868415,0.04999272530057285,0.428172871330889
job_00087,-3.8425423837889063,17.378353010764943,0.6543100537963163,0.3413169664460757,2.613825052316283
job_00093,-0.9583493410162142,5.900554510105528,0.19382625544242824,0.10356249941940747,0.5814537412804994
job_00094,-1.1616287805010486,6.405275988936449,0.20734130705502402,0.10877533679931649,0.6664832002837955
job_00096,0.010875475154104246,4.041171202176397,0.038803861923860816,0.03536053489671944,0.5294439332789791
job_00097,-0.7236380943218567,5.599317707622431,0.1039980284159002,0.06497973510136328,0.4582511154296385
job_00098,-0.020970204403835877,4.376384686340668,0.03863460740409207,0.031063910713344967,0.5522898201865933
job_00099,-2.6294514494078403,13.106735697552724,0.3445387005945581,0.19354229439142717,1.6337891308547896
job_00100,-0.2916212063289796,4.9850695857134015,0.0830107404133859,0.04803930412349538,0.3722869054978113
job_00104,-2.4304046862052036,12.509342354898651,0.32650000528555156,0.18730321876555223,1.4712122351112482
job_00111,-0.018288971844096523,4.009436700106904,0.04201867289629118,0.031093910909793774,0.49512257630182077
job_00112,-0.043425767013998626,3.9102909744130216,0.05234263492190113,0.032852434152102886,0.45337954115617296
job_00113,-0.08278099162904666,4.291683360134174,0.03844356036822331,0.03138594829824627,0.47668690773346856
job_00114,-0.35025865811964024,5.013758597912117,0.0571943104519889,0.035907475123003935,0.31817035546503614
job_00115,-0.15870948851994798,4.441457238526625,0.06688407106097083,0.03808429074016884,0.42448464760075555
job_00116,-1.1307778801363766,6.208517200225933,0.21512706699648645,0.11092962786601349,0.6726653917540135
job_00117,-0.18124907561801293,5.0746784474456375,0.08576808531980058,0.05695474776589952,0.49609864231228706
job_00118,-0.08295489188085432,4.035621327053396,0.04654772649250245,0.030542976817257376,0.4348344593181961
job_00119,-0.10770562221666123,5.45964906195491,0.07132093544352508,0.04599943442025049,0.6228223446467145
job_00120,-3.998659903582657,31.67096458145076,0.39221580479318463,0.2069403078438254,2.196716792628263
job_00122,-3.998772526505714,31.671553894977684,0.3922182910840067,0.2069420510685848,2.1968797918194563
job_00127,0.028590563550138965,4.0269449547974805,0.03852457811194522,0.032938533810241914,0.5449213431599014
job_00142,-0.6423340182775642,5.242662780987454,0.1816095501665982,0.09606477569617362,0.42870119364301473
job_00143,-0.22958290868847434,5.352529405830815,0.05700135507776363,0.038198894065106646,0.41831976312726504
job_00145,-0.05645534207179246,4.364309464614093,0.050046944536887995,0.03360130323251658,0.5145075104333743
job_00147,-0.42751257667221043,5.334248225146773,0.06718498753234213,0.039190186268954146,0.2864181198195157
job_00149,-0.062465892637825905,4.396947340357704,0.045342304728745786,0.032271575914254405,0.5139567732927732
job_00152,-0.5586477336218495,5.334236699967466,0.19722092894914747,0.10083974326607603,0.4301520402811647
job_00153,-3.2377937327354154,16.469669155857545,0.44534835715031845,0.24377910555648366,2.055412942518714
job_00154,-0.044173717076407375,4.207907433832427,0.039232346189128665,0.03433111928472834,0.5018539248612959
job_00155,-0.01051576292739328,4.521764532002451,0.04785316550850255,0.041132398713410616,0.5850661534120665
job_00156,-0.06414616358510389,4.182037933336835,0.0511035391338027,0.03783417127398902,0.47773453941058786
job_00157,-0.041593212062601415,4.619076005316924,0.044425379603187404,0.036396324256946666,0.5686383824399088
job_00159,-0.3179753047098262,4.405533114515566,0.08262529725182247,0.04637676466061254,0.30888849338090507
