name,a,b,c,d,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_04737,0.7584879378313123,0.18256157778006105,-0.006183180646684688,0.8875836355036285,0.6271263077312217,0.9480735138429895,0.03212122159920427,0.026853629009621658,0.42679366503531135
job_04738,0.31816627299311145,0.6286250342439537,-0.02528052680627371,0.6887097456013441,0.4318624636065721,0.43300192734129,0.03670266918040894,0.02654329015170157,0.4404892195692087
job_04739,0.29124269316301304,1.563704242949704,-1.2883231969234858,1.07324225107554,0.5240388194776058,0.5240412994177251,0.041276151276633304,0.036509326164779525,0.7951062608107691
job_04740,-0.49931042550385657,1.6552674663294813,2.1638708229068283e-11,0.19352367607840848,0.3279138898832052,3.4198756839605817,0.03317588807193654,0.026019280615949242,0.22640436616945525
job_04741,-2225.6213309375453,2226.746870705066,0.05416865332617441,-20.846370357091605,0.009647311453850373,0.6791698159544064,0.027499398165459096,0.01969529257982993,0.2152609072134264
job_04744,-2387.626199385308,0.015039956280433538,2388.7995693254798,-29.133555793255645,0.8030209545527366,0.012417469690309066,0.02347619078613852,0.017335956395364494,0.17363010354804187
job_04745,0.5561565613079161,1.3903578801385894,-0.9094550164944714,0.6593142559094147,0.4548317558582057,0.4548210987158993,0.028351209309153733,0.022166882449557977,0.32515057504796574
job_04746,0.4006986813126488,0.7247147545761141,3.531613272811069e-09,0.5050274845209579,0.42082576127383475,2.5201242198044844,0.025498081575811866,0.019119165105368353,0.2366365605796239
job_04747,0.33489680204973343,-2.654564333008796,3.4688192313269854,0.4379313082133779,0.39619990065178123,0.39619443759026435,0.023757489494256198,0.017571472107366762,0.22184982922501018
job_04748,0.5380105916381975,-0.3060046098748722,0.35156319135440994,1.1812779214670044,0.7739058274865547,0.7739066817470263,0.06897797856164357,0.03792529995136504,0.7783608268822648
job_04749,0.6314302441288214,-1.2820458673088986,1.5208883140641054,0.8833617757407024,0.5400585343221224,0.5400565185851067,0.030882092231674912,0.023603664464448715,0.4916173091159718
job_04752,0.6359465516980849,2.3526334871270485,-2.0682436743061916,0.8437834347885752,0.6524949816905032,0.6632787866497525,0.03792741982679005,0.028336071494667776,0.4415036354810584
job_04754,-4165.155887303985,0.02357785956260369,4166.2909144382265,-34.535591040495774,0.7733231245210284,0.008435582098308012,0.02128906638583423,0.018010951565916266,0.20317500619585305
job_04755,0.5051148682821364,-1.296002938769346,1.5000877639000503,0.9925344358400598,0.5578363824368247,0.5578376713140245,0.03373524372347973,0.027929815071319197,0.6527103065871592
job_04756,0.49755540540949955,1.7126481395315698,-1.1186521246419405,0.5686657828828384,0.43047290956473705,0.4304853865351038,0.023660361586167578,0.017935188460406246,0.2704485797008711
job_04757,0.7807393574222474,-1.3216326842546557,1.4834412162634207,0.8995505148361614,0.7550177789566321,0.7439702098726114,0.029803391560222443,0.02522971507955056,0.41926211056898754
