name,a,b,c,d,e,p,q,RMS,std_dev_abs_diff,max_abs_difference
job_00254,-2.3850786938817015,-8.695716380509209,8.706785974428069,2.1105082078568227,4.751153942271102,0.9166355075919287,0.9166355197642075,0.019456409590169036,0.015132614097283168,0.17758350383785237
job_00255,-1880.4055910043276,1880.8044695968838,0.8254678872980443,0.004326527512547564,-324.58367229834965,0.00025030451110519855,0.39418656432772836,0.03787079581900581,0.031121158472574753,0.2486834462086993
job_00257,-1880.542696456562,0.19755116055255686,1881.165411558057,-0.004537588864701742,-187.99753091891068,0.5863281583549298,0.0004771158401188882,0.03726309092260667,0.026948140681800178,0.457878262128363
job_00258,-1518.8257869661,1519.45067285163,0.4499802284850671,-0.0022492437974801615,-261.9999892967436,0.0004134149067453136,0.46523931757217557,0.029645389290164515,0.022361611018917343,0.24629950872348183
job_00260,0.9255800543133451,-1.0079229681378548,1.8284517812064116,-0.017529399359701627,-231.9982080938681,0.4683183196557184,0.46831906302669224,0.08766906200936406,0.07184783969480477,0.8956030372613131
job_00262,-1.6213305006007517,0.010773863022270225,2.7477342654656582,-0.0018227349956331889,-262.9286514103443,0.7811009332825652,0.25152996618314777,0.025116694325798144,0.02149132656626708,0.21387204087537381
job_00264,-0.23343918033035693,-0.25242475325008373,1.9128417953581291,-0.006493714913146582,-303.99896232966455,0.33718707099722206,0.33718982429536104,0.05237621564841397,0.03284854502525059,0.4957440846626746
job_00265,-1.0457834053297348,2.13795896093761,6.121872057929418e-09,-0.003701116572530427,-222.99956839671344,0.3066702261877803,2.249359060405005,0.02480328771956085,0.019627362524001934,0.20174735149151846
job_00266,0.35451405321983426,1.9666043082448825,-0.7718078175664406,-0.007600807450133622,-257.99933442409366,0.3974347814123438,0.39743499333027477,0.054763743192638235,0.037224272434359024,0.5804486523055494
job_00267,1.3029467555775232,1.7957167651481813,-1.0393884654076184,-0.0079744187492476,-313.9989732435294,0.44986515636340263,0.44986151849301975,0.09061916910234195,0.06637711593269012,0.9946728994454623
job_00269,-0.2603712948781676,2.2154285907451476,-0.5476061309579435,-0.006592094229461901,-357.98397641348737,0.3374818564684734,0.337485538142763,0.0432525074508933,0.033639621635726195,0.4805935600763016
job_00270,-3.218186823275379,4.015691343285366,0.12717481982147158,-0.005239185924246099,-87.74452346664866,0.18687851681295245,0.5469079051195991,0.027668657444649386,0.02386526086670668,0.3410712888997953
job_00271,-1.5077088104552732,4.841400740138695e-07,2.526586371233281,-0.007815608127632887,-383.9997497670552,2.214011731920841,0.2828808043496837,0.03653095739947515,0.024665894657324425,0.22341217684630732
job_00272,0.550794590162609,-0.5363375249509382,1.7014515626242592,-0.009677950085464845,-255.97179318014153,0.38439355551685456,0.3843871034227291,0.06657382177569582,0.050863932826254385,0.7621152297168721
job_00273,-2.939537063299571,0.014757012896960063,4.062090917894968,0.0025787014982652907,-337.7960370648341,0.8357652375905467,0.19038748319338092,0.022387176042594322,0.016602306568016548,0.27230056954114
job_00274,2.83810308363596,1.1920133885089954,-1.0025965948518296,-0.04707200059299447,-346.995227498834,0.6761324895173212,0.6761325190183872,0.32624569542895715,0.21547292143449515,2.5332081721958133
job_00291,-3.0924370133772383,4.058430984867567,0.004319825813816905,-0.006090887060461114,-544.9997241413178,0.1952540009198071,1.0212276306037893,0.0285435935842348,0.021393360165151747,0.2793379167076302
job_00292,0.30623238230968625,-1.7187842235655193,1.8729411876840902,1.0386165415545379,0.8954498692673133,0.7445084531013082,0.7369560233438792,0.03996328446761995,0.021905878927946237,0.23775085793795547
job_00293,-0.33421279712195384,2.169690732834088,-0.4343940976765043,-0.00619089364991871,-279.93284242090874,0.3310172560181473,0.3310300501755003,0.04306344192777736,0.03361251134346612,0.4748725001077292
job_00295,-0.5208142601251347,-0.40801054609914994,2.263262223560759,-0.005283328034833844,-203.99989428182138,0.3225004885692358,0.32250065787791143,0.04468454704131459,0.029982159884833513,0.40841344637807175
job_00296,-1313.55794112832,0.4931625370245563,1314.0993320894022,-0.0022061089405419746,-549.9994854072946,0.45546749295453925,0.0004999264931159483,0.03133858929349754,0.027521063403663205,0.28664847341310873
job_00297,-804.9018118801924,1.5221113667807629,804.6627969838238,0.004412112374742493,-400.99778428636586,0.335746787827024,0.00027246838548506433,0.04248098572028073,0.031711797095596406,0.2646654989754842
job_00298,-3.4032309916006507,0.0019868951003495835,4.268359981324022,-0.004020334639084331,-302.46565572345133,1.1042750213459163,0.20012829167988938,0.03142228189740551,0.020561118489788192,0.42075681430585365
job_00299,1.2300096224362596,1.475389249260633,-0.7064316101811883,-0.018863768742248283,-332.99813491295305,0.44383404155706957,0.4438290880553744,0.12254148708731478,0.08122067027047963,1.1360636162238547
job_00300,-0.6212656037729285,1.0238980120132205e-06,1.9248928332850437,-0.0005161287604400818,-272.7126533875766,1.8594929243220555,0.31025053095550253,0.025487110886719646,0.021349735071516048,0.28734445111729534
job_00302,-19.885021526608305,0.4528845712657763,20.539401669072795,0.0045425707401383145,-243.96680757206735,0.45362478411851626,0.033681596015863534,0.033763089688062825,0.027726896620971345,0.3387225316306406
job_00303,0.15678717518077892,-0.6204733678270683,2.065700524705545,-0.00441546214409144,-354.9977944421096,0.35346573069679743,0.35346271033840926,0.04942600609704764,0.03789772668348952,0.596897456180254
job_00306,-0.35987302829413526,-0.4264328326510287,2.121200229300312,-0.009691737073651431,-259.98775717047965,0.3397960733942332,0.33980511229709237,0.05440955474610478,0.03816467844910374,0.4756619934134443
job_00307,-0.19490802926945613,1.9736961806448903,-0.5462265095564259,-0.00991955828780564,-380.9990703642052,0.3767371684105045,0.3767322282525417,0.039481788503017735,0.02563079026027286,0.3533789443669577
job_00308,0.18510738430545826,-0.6221788693842445,2.0373252527476495,-0.004070950185068502,-389.98464794506697,0.3480547047096024,0.3480530708538893,0.04518281789431937,0.03573293804828301,0.5732035702181717
job_00309,-0.009852528755496174,-0.6093005105387855,2.142809869133269,-0.005816472076003974,-370.99776962681443,0.34356197001948036,0.3435579385705492,0.046221121447331925,0.03437349481002958,0.5553411442724556
job_00311,-3.938149292031913,0.01498521990087339,4.846319849942956,-0.0021440922882010657,-265.9995904141035,0.8385735944480585,0.17935208293069496,0.02216234111675429,0.019261826465478235,0.3995085826615613
job_00312,-2557.909376669924,2558.406235190194,0.5254906180701728,-0.002623429352731799,-643.937432692831,0.0002475390516011404,0.4463178201820142,0.039771430952061745,0.029674092538800885,0.2911755070987887
job_00313,-1.0614710434469778,0.031154011962905445,-0.027596073337365308,1.8969520098914083,1.8580942671203546,1.372995925145329,1.3869926729454083,0.05755343261985653,0.03665816452403979,0.42778934819913994
job_00314,0.09460709424992698,2.0825058042419267,-0.654229800277562,-0.006594087443745199,-281.86115001328307,0.35092355792686947,0.3509194951459454,0.03925381931916958,0.03277009575392569,0.5496871219845583
job_00315,-0.6845298293299616,1.8199823133155184,-0.00786210923317289,-0.007969663786637795,-49.82736291399588,0.33593469155093064,0.7365572839725235,0.02952574740475998,0.02284301305871466,0.258469377345222
job_00316,-5.847948010111423,0.3360062350440009,6.587131812453601,0.0019223307368275181,-159.9990113699955,0.4795236450346805,0.10280698497587706,0.026999762243210344,0.018533486859184403,0.32158060340120853
job_00317,-1948.896342925543,1949.468513950583,0.3757679098668049,-0.0045552121038647895,-386.9995192709534,0.0003853604227823297,0.49068465549390167,0.04214187138444042,0.03303805182446107,0.3302409572069076
job_00318,0.5330461812377661,1.9263600760252446,-0.7840020504689611,-0.010311450631420882,-206.9210934189365,0.3997355937643791,0.3997399222624612,0.06864459152691008,0.06115021999307009,0.7419512392830969
job_00319,-0.24338496885961897,-0.530654471139231,2.217594624844988,-0.004418662933347781,-214.59321135188773,0.332172005799857,0.3321753243163204,0.039331563888195566,0.03375520223525894,0.47360743563407004
job_00320,0.5896835329651784,1.6451108240347354,-1.3786238780092985,0.7661861595710862,0.5482812028819403,0.643389505143866,0.6583092696025519,0.024141092370687064,0.01821085624474267,0.21281471055868528
