name,a,b,c,d,p,RMS,std_dev_abs_diff,max_abs_difference
job_01959,-0.7254748505387394,0.05640641375695233,1.5844248280285165,2.1965069838800817,0.7104231980053665,0.031017933792103894,0.017439086056101866,0.1899338663162018
job_01960,-0.4696488997202061,1.294152695969966,0.3980658831009692,1.2566511520563726,0.3612157572233145,0.020616935766819052,0.015941920596080898,0.21338757724355895
job_01961,-3.7176552423967664,0.0009979535458125826,2.8177371564932576,3.9334032870293583,1.2923605346332456,0.10867786522229236,0.05956833452180054,0.5812668703834738
job_01962,-1.4923630851883452,0.0366247330494407,1.8874010466494164,2.8672990155409788,0.7772494542550293,0.04520904671276042,0.02734445646706427,0.26473211060932944
job_01963,-0.002222081892160151,0.1079118448889308,1.2364089306305248,1.2971073454394273,0.6400164546762358,0.03360072579491813,0.02072460291643058,0.22800993937689218
job_01964,-2.7975540985912306,0.007806739747460563,2.3471390031307227,4.288971762336893,0.9674076243995032,0.05130624099532254,0.02686003678142806,0.24234664862262179
job_01965,-0.4922221817193656,0.039980313782024074,1.5100263666339584,1.971625425706885,0.7660907166689462,0.0371201370657659,0.026274466590505512,0.17033182461920493
job_01967,-0.7684956855568241,0.05661641823775269,1.6104164146887154,2.152150387420185,0.712729411442408,0.01925993942130803,0.015178437456821788,0.2247445269201256
job_01969,0.3729563551521736,0.5183772750454452,0.7124361496130567,0.3572499040763248,0.44521349044388653,0.034485019024267996,0.027537168280101235,0.2524352508459955
job_01970,0.3685050123995853,0.6537205472330111,0.5263442258685623,0.33976308033530506,0.4428131174713887,0.022233631739648263,0.019463486309872043,0.21684481519041476
job_01971,-0.08184281167990468,0.11284100255686835,1.2439116669907826,1.548448060811869,0.6226804812842622,0.023553198494046374,0.01760505941652985,0.17964922832481212
job_01972,0.2419612810974017,0.5161425968045015,0.7501390576474748,0.6191170673524374,0.45601724674725086,0.026684185788347907,0.019061324455707105,0.24252837747707967
job_01973,-3.9146920030840264,0.003886886768374765,2.466635351552078,8.210105707731556,1.023913975538335,0.03536444672532264,0.02713466034469584,0.3360879756632247
job_01974,0.2276213737389176,0.7493513790991032,0.5458371160177612,0.39471131925453623,0.4045936029447499,0.027443124692093066,0.016249832905493,0.20823895377903634
job_01975,0.48592682929545344,0.41331531820989503,0.7787895135995422,0.24586622912752262,0.48757682791618495,0.04792711007667643,0.02860205914506995,0.2920157326025985
job_01977,-4.290023306267806,0.012901115321641609,2.8212364931761647,5.809662808809914,0.8621672578483652,0.02792208241108217,0.01813139248786889,0.22718402783952008
job_01978,-0.3323362062103861,0.08450625270946542,1.378060726866107,1.870808527134419,0.6637727240972882,0.0358060593690566,0.02248696561976631,0.17830505846447342
job_01979,-0.8095005136260159,0.03571919217446483,1.6933015899362558,1.8596497686957838,0.8470445066769938,0.04833006636612309,0.029550977931820502,0.3570807652513399
job_01980,-2.300041429863481,0.009456747354436704,2.0904268103687844,4.83249672552419,0.9351918224131878,0.04115671607340771,0.029776596615589453,0.24708387176282565
job_01981,-1.0516327298573618,1.2491355905482113,0.6980620440501173,2.5000901224957555,0.3609298476067131,0.0340463562205409,0.023611794632224563,0.28979288644422163
job_01983,0.13580779654800054,1.0467163273020073,0.3911361371518254,-0.14318709212975186,0.3780663946564483,0.04674446111679356,0.03404123441995425,0.27157490538246165
job_01985,-0.33990331132642054,0.515617931255241,0.9200294980708588,2.1451946061026335,0.4548531264723495,0.036200432242426965,0.024211215976855896,0.19248706598024512
job_01986,-3.738347908776707,0.00288384321173442,2.494871122529142,6.932200328525319,1.0705215712734815,0.03885743091597915,0.023866969261252747,0.2428351098815309
job_01987,-0.39214824735171167,0.03539036778407111,1.4725336432959806,1.9129346322146732,0.7901902896179341,0.0412531680455418,0.0290929684885485,0.19161190753952084
job_01988,-4.080741957211629,0.004824373030037629,2.710144069460298,6.225870510031581,1.0126390862101773,0.04113638896289573,0.023194747586398754,0.15926742290514806
job_01989,-36.90625447515853,15.128632424481102,4.41694883432977,170.02283642317934,0.06426493568468832,0.043897869470386146,0.029102750012277443,0.4287273703249681
job_01990,-0.5057778477885178,0.1045901750014487,1.3837371432681427,2.2814005881074872,0.6355989298551024,0.045068484162915215,0.026727011360390067,0.18080315049729512
job_01991,-5812.824025354062,5779.777612319781,6.743273356849619,153.67539055399453,0.0001713007920966181,0.04748466083755709,0.030523850169410647,0.4133757549464565
job_01992,-1.7685730266530302,0.0679843686486646,1.893552748607041,3.7071848823208216,0.6726345069558278,0.032001461217560326,0.022259128266146636,0.1502326110024257
job_01993,-4.6718763002604184,0.001172919437409367,2.821251334138206,7.540163844179834,1.175221850868716,0.03125968329421953,0.019644114067187444,0.20658493361053298
job_01994,-1.8549984902974062,0.07900846255041656,1.8994686528687323,3.9061544144724416,0.6617110422818341,0.03460071640103747,0.01769602170305546,0.15556625100481192
job_01995,-0.7310766880424052,0.4241743350961668,1.2002698323299883,2.3118219057115508,0.47922864906767887,0.039150665540052254,0.025159352981871174,0.23169107396934052
job_01996,0.1476253487651362,0.5793980884474086,0.7365715476071267,0.7227068433196637,0.432419863214668,0.024907786967278026,0.017118171330284166,0.23419765514602187
job_01997,-0.2529832293479017,1.085539190236865,0.5038274120843617,0.7715577227522018,0.37117234833090235,0.028696053299507755,0.019921868171508917,0.2410656837361318
job_01998,-0.9090244666065525,0.10728424390539468,1.7217922548324143,1.6619758909759441,0.6395542350944002,0.07360300020006191,0.047363949693574936,0.4782473814566771
job_01999,-1.0437641327648055,0.008588833621293411,1.8002072926284363,2.2991721738177944,0.9991814437340326,0.050815244984751595,0.032842017320935585,0.24802901477315342
job_02000,-0.9808233277495279,0.015518642610463042,1.6790244850291658,2.8047582902375137,0.8992661751313561,0.042984035317040904,0.020072971158373185,0.19492890110291583
job_02001,-1.9760642155065737,0.023433320765231684,2.05845934430006,3.4772184170621254,0.809156398793244,0.029757713953740623,0.017321962321024693,0.22896629369576438
job_02002,-0.23159263694211935,1.4076090281483447,0.24071099303542204,0.00478971536960426,0.34508357293999065,0.0338109270801646,0.02707734483514488,0.2356608504366442
job_02003,0.2737183618292939,0.8220115413758963,0.4684483156458423,0.15470796351250934,0.3950030910186448,0.030797369120712067,0.01900833795843026,0.2263355876080979
job_02004,0.5121767517588772,0.4812141611054399,0.7045252500236232,0.16934460572997645,0.4579857145172839,0.0406191099379335,0.029608665895921208,0.26001424042669075
