function:(p1+p2*x)^p3,average_RMS:0.09014738787266682,average_std:0.05775049058709063
name,p1,p2,p3,RMS,std_dev_abs_diff,max_abs_difference
job_00001,11.373492534401498,1.5742165111962632,0.3831529980172199,0.17765698254252696,0.11520862053095964,1.3056488414488208
job_00011,-0.37695719763546,3.526125890535157,0.338608529894851,0.051905906855930134,0.038004504728202014,0.4139945039062227
job_00014,6.374254053749759,1.9010337560499317,0.38600450230863775,0.14762980714108984,0.09217034727362403,0.9612044323246238
job_00015,6.393994436023016,2.019447171192242,0.37382084689059714,0.1161550120372109,0.07581751570524885,0.9140372655690605
job_00026,5.843029312672848,1.982464676397063,0.3813153870871653,0.12348867159352776,0.08191130634809342,0.9002141913788584
job_00027,5.6182141323430335,2.0490333339642413,0.3804016578349296,0.12026099215390675,0.07922201947962873,0.8871672809792117
job_00029,-1.3457782577807722,3.9116598559993867,0.3374066111649031,0.05068573427202681,0.033806106576228616,0.39042414819683224
job_00031,6.09085667114384,2.3053461156499737,0.36518080146863285,0.109940184605084,0.07020351042405752,0.8881099206838019
job_00038,-4.437280153057496,5.455468895746606,0.3315536516123878,0.07533085354794647,0.047131756347439574,0.4278981381541209
job_00039,10.526545184342101,1.791798880945276,0.3779013428328752,0.15993465484967534,0.1034648789099891,1.2314516102827635
job_00040,9.430927264530627,1.9255892977592999,0.37391720587375993,0.14634847691509204,0.09620806716450883,1.1424914987230637
job_00047,-0.8169642851977551,3.6973849922833764,0.33732253663675066,0.05210106035335245,0.03423069789593331,0.39965517315578425
job_00048,-4.057491646179377,5.162472721618773,0.333907472105389,0.07704168021002837,0.04705415420351332,0.3977329019827027
job_00049,-0.5407680150630525,3.7407214367696815,0.3417929310634258,0.07010640482434459,0.04483788845770561,0.4512827898714973
job_00054,12.546727624715139,0.45116112234622907,0.5109366674496117,0.27104447335039156,0.18154589136562294,2.345748476487686
job_00065,7.042553361577464,1.36453989817139,0.4228472098170704,0.1389423484676119,0.09525878853042272,1.1346519353350266
job_00081,6.567565777104908,2.1091052428261006,0.3725980707477798,0.11427574754401319,0.07555362386685921,0.9382475596701925
job_00082,-0.23849645538658543,3.3837566076118835,0.34437360436549574,0.05272825448195862,0.035792738993241965,0.4202980514707746
job_00086,-0.4258690110686897,3.7298150200913756,0.3390693248570593,0.07397212409658244,0.047738262909871,0.4493707609862865
job_00087,13.494589935434476,0.4783340003027633,0.5052859544484117,0.2744065704110268,0.1883076213857733,2.429009451888522
job_00093,8.369718186319014,1.8825672987729523,0.3776967768966501,0.12620640000507483,0.08536012371903931,1.079231901210232
job_00094,7.934599318001451,1.7260591480021432,0.38455731163798573,0.12467781331450115,0.08007394577667334,1.0607020251499144
job_00096,-2.2765317841311545,4.208871847647099,0.3317514338930279,0.03537793531012928,0.030614783994139784,0.3377453436312017
job_00097,2.436424800294425,2.6200601398095085,0.3608287274781162,0.06347639721835228,0.05193213158385407,0.5982692311419837
job_00098,-3.2035281743556046,4.522417252141069,0.3318038711743841,0.029695417065625014,0.022481986650537706,0.3123714599148637
job_00099,7.51143069970683,1.3417323496357916,0.4246308298618872,0.15006548018716512,0.09604952988958886,1.1923332502632071
job_00100,-1.0075789810313163,3.7221703291331805,0.3433071158329458,0.07460956793718207,0.04102606086683129,0.40667266087467
job_00104,7.886623599318259,1.461252333818018,0.4184273863615874,0.14984728535425493,0.10871058144161756,1.2192566773315925
job_00111,-2.0510077669070155,4.034355176149943,0.3329331358884421,0.03946362675797726,0.027242966095238096,0.32943999865506
job_00112,-1.1628434355988417,3.7605394024989556,0.3346202239950556,0.051049582872484275,0.03140916468927344,0.3688732903016292
job_00113,-2.2288308552270735,4.054406735767209,0.33502377967621827,0.03461385437224151,0.02694944448050657,0.3223263410823032
job_00114,-1.0306914138007361,3.5650748999167963,0.3449410457751595,0.045475393485448413,0.03256961044249175,0.3778805944411181
job_00115,-1.41144787887528,3.812289639635223,0.3384446251284318,0.06334032984558044,0.03504168934988183,0.3678012932431163
job_00116,8.955266523242088,1.6499778411881985,0.38566733260196917,0.1315349315580325,0.08255464875668908,1.1400128464861048
job_00117,-1.5572274298254607,4.25427400258681,0.33923982669633673,0.08122533861964668,0.05456307429674968,0.44270872809023576
job_00118,-1.6125979081197965,3.774996856890247,0.33543846178195486,0.04461637023376973,0.028121441462460896,0.3294513287558516
job_00119,-4.165079574690815,5.220327046884742,0.3343301884828203,0.06482362194124973,0.037372565152033424,0.40173125832830703
job_00120,-6.299980025016004,3.4053319798003203,0.4092911073407789,0.4768683183201463,0.21342294864915315,2.9069348720322736
job_00122,-6.299783777092132,3.4052056752141766,0.4092933935556587,0.476871671113992,0.2134176801554776,2.906993346513546
job_00127,-2.611976788509756,4.312692840244664,0.33074538373100043,0.03284407274107707,0.026632556811039192,0.3219000618004588
job_00142,6.444584958721483,2.352837641561623,0.36365345679863825,0.14634522975014988,0.08226063231465212,0.9155859303540392
job_00143,-1.8689463568804816,4.340878888986107,0.34023201551988635,0.05065397733386084,0.034255318846123727,0.36496648628997574
job_00145,-2.3623795082208807,4.228647779187659,0.3341932626715819,0.04689570011806271,0.028927300648444104,0.3414937330987151
job_00147,-1.2631937340112178,3.550937143013531,0.34717525946531613,0.0539437547661281,0.03129464601159944,0.3577287691705313
job_00149,-2.4399512318238243,4.254236742574375,0.3341971227830756,0.04196432269830728,0.027672494501607605,0.33919495892190543
job_00152,3.948165257638996,2.7613478821216204,0.35754917741266634,0.17582441976065807,0.08237925260320615,0.7460238744689287
job_00153,8.933882483823528,1.1257219393849753,0.4439915591959061,0.20570884099624803,0.11336274120236796,1.433510866599119
job_00154,-2.330497938236028,4.153806778119665,0.3335085660373666,0.03583520123982982,0.03018607834943501,0.32733612270501355
job_00155,-3.1772334203417953,4.660544002988632,0.332020109149477,0.04186070520143409,0.032835016835143845,0.3434503205439765
job_00156,-1.316901510088062,3.939180884238982,0.33531680734687574,0.04906833876825903,0.03682071339409523,0.391107772906474
job_00157,-3.293281437812688,4.6434524379235365,0.3327864117178775,0.037290685832666905,0.026815832001197838,0.3354353577616762
job_00159,1.7412462633146395,3.0165945636283995,0.34698358473477564,0.06720738180474801,0.04030068523105946,0.5494947621163708
job_00160,13.891493423743643,1.080621940290798,0.4121932303889677,0.21407810907042146,0.13362465626859577,1.689070935995938
job_00162,-3.2396143172976104,4.8075844263211,0.33000685165041227,0.08077263726502301,0.047893340548183255,0.35811606187803524
job_00164,0.12234526725828818,3.4712641338257373,0.34004771216714924,0.05709515681355296,0.03834905221342127,0.45643791728747574
job_00165,8.835388540570557,1.8387675226896047,0.3859408346513923,0.14485288204607574,0.09485785214353354,1.1630661455009046
job_00166,8.94464080252728,1.8322037174417902,0.38608694368805535,0.14604893099484828,0.09527461548738489,1.171814297157688
job_00169,7.1405843971751555,1.911363144776302,0.3779612229683739,0.11886558657057948,0.07576456529512994,0.9846022445729692
job_00173,-2.628359104525744,4.387127698665646,0.3331486323063181,0.04085373530160827,0.031116696349737325,0.3429169806627179
job_00176,-0.9053401854817259,3.7948824540852466,0.3396003180460152,0.06419377870135717,0.03943675021063834,0.4187833422553948
job_00177,0.07635001944327585,3.4495036232278853,0.3391669860204326,0.05383215629015543,0.03480984305823464,0.4450172380327744
job_00178,-1.779260260553793,3.8594799404219757,0.3353121982957696,0.031222357930254296,0.023254692540294317,0.3293989800382724
job_00179,-1.454290144771348,3.939604582550915,0.3379002772475755,0.05422267184258619,0.038786242247192626,0.3868825756296974
job_00180,-4.9093609842735875,5.751517121553556,0.33161510910866926,0.08073000515382447,0.04666973215391362,0.46524862914958387
job_00182,-4.625229602468895,5.526332563324379,0.3334596759652735,0.08772235474871273,0.04719834450089836,0.44611294355612596
job_00186,12.722764982967997,1.295261773786627,0.42850030660409194,0.2093170227147944,0.15386289041979195,1.7379370851095912
job_00188,-2.5590165771919366,4.294825983503584,0.3343808007116485,0.048070850447466965,0.03064476753712225,0.3353371418256188
job_00191,-2.00784305910851,3.94093572059358,0.34228552210312657,0.04400765123289315,0.03164780439709791,0.3454701692285336
job_00193,9.241096179799749,1.0304077245555596,0.4433830068329127,0.17576693454810288,0.1100197805113152,1.4469927424354065
job_00194,7.733094290940955,1.2446044614462766,0.42939693010422136,0.15337681519329638,0.09700889670504069,1.2254457704758805
job_00195,-1.891462639443603,4.175996443311168,0.34255389452263824,0.08496436628321516,0.04982760797155073,0.4067275184227599
job_00197,6.267984726303498,2.1874878477900666,0.37187640230019553,0.10818153271481724,0.0774791923898098,0.922494107615117
job_00205,-1.7677181467975562,4.061000608227737,0.33664116734570476,0.055319113416644396,0.036039196517455886,0.37553808180494763
job_00207,-2.248226048527585,4.1475150826205756,0.3344056749669356,0.04413097328991084,0.02784836987933263,0.33736229468035495
job_00212,4.153947680876699,2.7311636528955834,0.35712152767352945,0.10334039995149681,0.06435751873211092,0.7562853457774414
job_00214,-4.7686851928789515,5.71069942240917,0.33033693117489105,0.04398914787850197,0.04021350362787603,0.49658026806063127
job_00215,10.537852280012718,1.2460808496558917,0.4232438751102088,0.1577491166008353,0.12168690398984976,1.4789255385514233
job_00216,-2.8196541952432486,4.3579358128837535,0.33256082503453505,0.04188071319001996,0.025927020342803395,0.316008097071538
job_00217,-3.7315981434550722,4.893843251187818,0.33883143622612893,0.10698272061376805,0.0520027768268719,0.3896242040604865
job_00218,8.405198525773873,2.040313302115024,0.3734130609895373,0.1391561488531316,0.09162332679764673,1.079714747485269
job_00220,3.4143624234362893,2.5875233167491345,0.3646857653105331,0.10635126297301037,0.064464191727622,0.7030319340808047
job_00221,-3.4575991990525226,4.744877186118378,0.33306815806288137,0.05583758345121117,0.03247721567838511,0.34704877824560487
job_00223,-2.977048371544937,4.449119693555402,0.3306491529617375,0.030239815795188897,0.023221309663057476,0.3122735963132093
job_00224,-3.455152501385886,4.8038193671722675,0.3310235724044537,0.03334569602127602,0.02666890752881267,0.3481644534241739
job_00225,-2.6685348507711315,4.431955236402413,0.33506041896196576,0.04614488883856788,0.03350256961158309,0.35488796193445027
job_00226,-2.521337293816011,4.155884409807145,0.3400319637972388,0.04198099851369665,0.027435081562665258,0.3293730495890679
job_00228,2.4512612093199966,3.047302620689893,0.3491784436599686,0.09680090310090583,0.05725084132915032,0.627388835267956
job_00229,-2.2982581192700295,3.966584393459519,0.3414504096078196,0.04353409590119216,0.025527679246654424,0.3167604425228887
job_00230,7.425901392830056,1.8898811985581587,0.37894109607883913,0.123798507875713,0.08352813150974432,1.0107651244617613
job_00231,-2.5259924947087242,4.246316189304943,0.3370165849720703,0.06436399830255178,0.033822820356649935,0.3380685034091422
job_00234,-1.8352001437649936,4.187738941233608,0.3369084837134189,0.07546558276590784,0.04465139135119607,0.3947306657237504
job_00235,-1.8295024959149708,3.8400722225779447,0.33974472369257874,0.03891561978457351,0.03038728249836403,0.334470458129688
job_00236,6.247026831171819,2.036908021866803,0.37510345790324856,0.11834348714428433,0.07472157098086574,0.9123234974234857
job_00237,-3.4399303384575575,4.921688926771673,0.33143008412602615,0.04989051068790448,0.04325060409897426,0.37505030996985544
job_00241,9.086300740594877,1.898147422842612,0.37966320373159124,0.1346888863182604,0.09183959496051043,1.1510773666581038
job_00242,-0.7168970137166009,3.365567252989411,0.35437018467687426,0.06789155335437902,0.04364564210399817,0.40029597747344203
job_00243,-1.9031529137782655,4.145629723080971,0.3358659725556126,0.0569324968590566,0.03523233854363785,0.3758797318971743
job_00244,-4.468547923780816,5.406226526943243,0.3337912022835674,0.080068637586329,0.04422227749946935,0.41583262400558363
job_00246,-2.2127194553771172,4.0628491625834515,0.345197942256919,0.08053071864084665,0.03924113306686904,0.35924589753278324
job_00248,-2.65474061092735,4.446471790927108,0.33265955677588255,0.06086179215914168,0.03715545747377018,0.3511768146866152
job_00249,1.2855065657829432,3.030254635960502,0.3641682974318108,0.09236886093471447,0.0675881909625283,0.5795192029280114
job_00251,-3.4410476818087967,4.9006150773794115,0.3333201334326254,0.05531632108335431,0.03611148793662191,0.38086736869991267
job_00253,-0.08635185446947877,3.652296368733505,0.3397252517697655,0.07024099880263351,0.04494351090503805,0.469300200489676
job_00254,-0.09489738627851578,3.393075398336374,0.3566860772281584,0.12733998023540807,0.06495560853400706,0.48121289895353714
job_00255,-2.6923514333731284,4.3874593012356025,0.33245976583313847,0.04438141012039735,0.03663973977198017,0.3345111873192246
job_00257,7.653172721422743,2.044831287144032,0.3787463798924928,0.13215066920776014,0.08924125163398672,1.0541929866483892
job_00258,0.3335056415281451,3.469552628310895,0.34055830097773954,0.06389976416636099,0.04030047017617292,0.477561951836426
job_00260,9.143914493589765,1.1857775096853773,0.43313178850364165,0.16877788644994937,0.11049781703469974,1.3937928735923713
job_00262,-2.2470985095719422,4.072131271639259,0.3357644864819666,0.04354406105574608,0.027821129478478562,0.32651017539760363
job_00264,-2.990283001039683,4.4867961509623395,0.33511673954042653,0.05933453256494326,0.0356223793460161,0.33626147164520126
job_00265,-3.952203091384682,4.869859980228959,0.3320613884469785,0.0442379360854312,0.03735378872739109,0.39023133841391155
job_00266,2.0851268142463635,2.3079593344696834,0.379047297865727,0.08179316306228071,0.04422304624592627,0.568767099200645
job_00267,9.644425558318348,1.4090404490269866,0.39867462900028844,0.13815684380598137,0.09290335776943517,1.2456968978782827
job_00269,-3.1074554720579304,4.531027322265631,0.3353386342399311,0.05259012373262145,0.03155204749690731,0.3387487251028949
job_00270,-3.6643909832341346,4.984981691674084,0.3319138966801679,0.043018698754770594,0.036691230491941874,0.3749860792049877
job_00271,8.514710338413746,2.3366234555267407,0.37161400673250194,0.2222770213701036,0.1140233177270498,1.1200462736485182
job_00272,3.582032644329415,2.843910583170808,0.3559554402967138,0.10384243091908499,0.05635504148680919,0.7214190848649034
job_00273,5.144343310805171,2.3784748787046452,0.36279706109756965,0.09899412983653086,0.06307437196760014,0.8090266901110625
job_00274,14.6847630934574,0.17303082754509425,0.5946084250395621,0.47679403062675907,0.30413881602033105,3.6142869185653588
job_00291,10.374338814624323,1.6718411615474245,0.3830815727400643,0.1543179716729953,0.09671009966495239,1.239538880539671
job_00292,-1.7618552417886,3.6679812368768903,0.34899962632519627,0.05113891742409406,0.035093486512490335,0.33304015871452197
job_00293,-3.325843538601532,4.719773568909284,0.33264131321020507,0.04936547959444618,0.02915598474526559,0.3486850766583016
