name,p1,RMS,std_dev_abs_diff,max_abs_difference
job_00224,4.540497223735694,0.042791447524407555,0.03628758927398087,0.5984050215923145
job_00225,4.607716397177771,0.05479623761091493,0.04248700431666115,0.6090101023518275
job_00226,4.847245041046717,0.07738514767653489,0.047128248711195246,0.6446773499702694
job_00228,4.346105519380942,0.14485373686901834,0.0759577443520902,0.5682961538130789
job_00229,4.776163740351714,0.08629769699980407,0.052205392305398515,0.6339132703164969
job_00230,4.944878901317059,0.3231267619587928,0.16101654546951427,0.6587784305181354
job_00231,4.619311826129345,0.07688388007081039,0.04668122459323917,0.6106573020546295
job_00234,4.545270444265891,0.08369392892442898,0.050707463830226396,0.5990658451052091
job_00235,4.443859649658256,0.06954752421847388,0.04916696136653489,0.5834274786489833
job_00236,4.953938279418419,0.30430613172684007,0.14018548926699057,0.6599184718314444
job_00237,4.696392955667093,0.05570598542256416,0.050084747359908546,0.6221742625430355
job_00241,5.056546261003858,0.324967641397434,0.15641555557276463,0.6746759459932754
job_00242,5.408603462352048,0.18545598905691743,0.0891475800823628,0.7233821809784726
job_00243,4.3913740563395,0.06395529594644363,0.0416660850384818,0.5748701982900672
job_00244,5.454593348547816,0.09020412237246203,0.05726689713346391,0.7301429591290847
job_00246,5.338804495460864,0.13285594824283953,0.06986025941551213,0.7144572994887719
job_00248,4.370404026736289,0.06372330208923803,0.04164717621374012,0.5725108231007299
job_00249,6.027775367609651,0.2650550416544745,0.14018893922147427,0.8052458098623154
job_00251,4.890486835915938,0.061690247184189084,0.04431198824577158,0.6507791705255546
job_00253,4.22544303166645,0.08511149748389653,0.04354558567393342,0.5490092470457881
job_00254,5.751712669679102,0.2298390051880745,0.1129906954634638,0.7687027999281197
job_00255,4.292260448053652,0.04848239188617195,0.04121523464527231,0.5595396676893902
job_00257,5.38344715734024,0.3345247148255094,0.14845092526942905,0.720368024759491
job_00258,4.087736936248316,0.08234729451280637,0.039406578361595085,0.5266571933005122
job_00260,8.480750193931202,0.7880719432553732,0.3436229519818592,1.2906422270301263
job_00262,4.301810487027004,0.05367559731865676,0.037083591165863586,0.5611071187546239
job_00264,4.670426988570836,0.06798761648726032,0.04973289245791791,0.6179885603776356
job_00265,4.7158208616665265,0.05670915149150591,0.049300949992300586,0.6247996711635933
job_00266,6.170339724724677,0.37319663696354277,0.18138613908831272,0.8230722204145493
job_00267,5.300545898863321,0.4407712040980441,0.20567013536984666,0.8467674028782639
job_00269,4.7410962416544935,0.06355985354758097,0.04338644616103516,0.6287476398718954
job_00270,4.8109434350601115,0.050978936865744076,0.04663390485963827,0.6387710701059668
job_00271,5.371182492810587,0.33666898858555316,0.16881494069978906,0.8523577336676489
job_00272,4.700946279134361,0.18721540508089504,0.08908642902158388,0.6228159217844718
job_00273,4.512066901913122,0.21713181047091532,0.10848495342164914,0.5935814352873641
