name,a,b,c,d,e,p,RMS,std_dev_abs_diff,max_abs_difference
job_03165,-0.7256709166053711,0.55911703255736,1.6386995599454515,1.203386130901588,1.2215238918623785,0.4793833539419076,0.10286948955652607,0.07978162816228064,1.16535570230948
job_03166,1.4985655722064801,0.11865440162768466,-22.334282510229666,0.15623758736487017,1.591419558120996,0.8160296897652977,0.07243548638831615,0.055344290876390374,1.351834766978279
job_03167,3.6558632606691903,0.03826917774221374,-60.49713135483469,0.08855693363030813,2.0238776213204233,1.1743058726887328,0.12906608267622385,0.11105562436318968,2.431236852259956
job_03168,-11565.179174195451,11096.79020691784,369522.2321091153,401.822389538055,0.8920846148706882,0.00323558166289072,0.320037007353176,0.15950540703941635,0.8279888827431425
job_03169,5.254124832409891,0.3133075580179955,-11.226528894036866,0.01468178954534662,1.803441500353608,1.2020021981665772,0.08608959137867103,0.07156889484461997,1.8318241695503648
job_03170,2.371729044977565,0.07727945705730764,-55.02380882430241,0.24433347796315577,1.657605269516161,0.8685186857560491,0.06537578786639725,0.05766279020009745,1.49122245928202
job_03171,1.6907965463441763,0.07221316425620287,-51.18688659346775,0.6838548623433105,1.289254145896451,0.7128676607672697,0.043467020923875645,0.03812143238875084,0.8536436316680052
job_03172,6.390095332088849,0.1728367477102295,-20.32026456646132,0.025686207178185417,1.7673118928434526,1.219998386643887,0.08980265198160428,0.06814731627322601,1.773690153674452
job_03173,6.069872723152842,0.4553501890941145,-10.163702834593177,0.013215033418072982,1.8115166376708913,1.1532274831500386,0.0858528638377464,0.07487399259335224,1.884414246817824
job_03175,1.6461536266359362,0.0930302438762065,-42.51352150155023,0.9675037777601224,1.3199426903827007,0.6760136009851144,0.07830506570128305,0.05101866603849058,0.8715519580821156
job_03178,5.319441393817593,0.03772661190396701,-89.28338295077118,0.11899462477908956,1.7142378595267684,1.1178490608396494,0.0833852005080207,0.06848670174597332,1.753210933303353
job_03179,0.6774217885815244,-0.01696322383901827,46.433745616300506,-0.9653593799334671,1.5812435390940083,0.930510359312753,0.06306539045265083,0.05188682893206472,1.2756429365860602
job_03180,4.689605893157979,0.03473161841318397,-129.5116705934511,0.18063109390462304,2.36557096624843,1.0729869529109926,0.1611331969751699,0.14186611780370828,3.078036291394346
job_03181,6.1281425198972395,0.2921128285821909,-13.831301944937115,0.018196230858339203,1.6709047762937592,1.1779406562591275,0.08986514605415107,0.064616557613805,1.6715560564872982
job_03182,1.3458064921777408,0.06109662825819379,-51.285790492183196,0.2718503344139943,1.664363630933237,0.8140294466477026,0.07088044939260402,0.05899866160772905,1.5162844294851154
job_03183,5.691954017933992,0.6914086904275224,-5.730358349821845,0.007252196138986477,1.5842042493642416,1.2182387314245253,0.0754911386429662,0.056130166688310036,1.4603916184327117
job_03184,2.515434518695308,0.9759378064363982,-5.069049313665654,0.02586909059246813,1.848240428750282,0.7417555532223988,0.19014915429468163,0.10921102636723658,2.087141812299512
job_03185,3.5905720492977524,0.42717392744983634,-7.040675603867151,0.009340424177278856,2.404703948126421,1.3040756379494183,0.17528544568213478,0.14515149202900388,3.2064299210637013
job_03186,4.133578143582792,0.0018149256345707547,-500.94009108799196,0.73648184916619,1.7924781403776495,1.266238439613541,0.12982427077831388,0.08496109210975794,1.9773719193756851
job_03187,-0.9212791304027075,0.70429437118854,3.347177891198591,1.2844876969767267,1.0624751126611864,0.4096924536306076,0.0887692402733364,0.05476926335765399,0.9632785842767986
job_03188,5.017111980802938,0.04720944221663426,-58.38100379632411,0.08211039326480046,1.5701050593355983,1.1536453523053154,0.08806832666200799,0.061089508090877105,1.4848748621052832
job_03189,1.6056632551666217,0.03481118467590373,-94.16504064300227,0.7217967575783433,1.3835283861404908,0.7894067532223367,0.05591124263088038,0.04174085481990605,1.0075096778277697
job_03190,3.1524590041964333,0.6723024017922897,-4.432478748528962,0.006991652465934744,1.9789063497919555,1.2338410688726609,0.14406209928701302,0.10637981639965653,2.4223901488167363
job_03191,1.2373643401735877,0.05153506405442989,-84.15226508279262,0.21218426186852324,2.2767737506193324,0.8915255913591276,0.13639204289863568,0.12675802492432017,2.799825018847593
