name,a,b,p,RMS,std_dev_abs_diff,max_abs_difference
job_01852,-0.2789206996085852,1.5369705117775208,0.32351367020186733,0.07658537533504482,0.042931399008776114,0.44775224468108155
job_01853,0.028898698655150455,1.2928633356222874,0.3327148677769071,0.030469606592745446,0.02729426242782046,0.40465378810351105
job_01854,-0.024431450013956513,1.3222912709301065,0.33876398127174656,0.04283144325293003,0.02910514265907277,0.40603451660893164
job_01855,-0.17389279537131236,1.4187456001344319,0.3297664572031373,0.043313745113140775,0.02988411000748292,0.3775809793604672
job_01856,1.8242315133591824,0.549146251423099,0.44285666687869063,0.1384759917750307,0.09028765401924758,1.2298248109764576
job_01857,0.9538578389404351,0.9757991343767948,0.3942904252451364,0.2282818492363953,0.12003846132806555,0.9704685884429467
job_01858,-0.18510143377572694,1.4600176502441304,0.3284452247160332,0.08203388710771332,0.04821341730563802,0.4315197051936699
job_01859,2.8010472509118736,0.3222499916747804,0.544645284847519,0.2411906813428112,0.16595847556059423,1.8987293212496539
job_01860,-2.4700462669619396,2.3715883565980076,0.306974582915548,0.11126275845496154,0.07317482353414094,1.460477910363932
job_01861,-0.16365863768910477,1.373615399576016,0.3256487992475285,0.04353737640924654,0.023299376954917846,0.31287292769703745
job_01862,0.6083912887730447,0.998967920792186,0.37556911465948156,0.06337011456659357,0.04424175340243193,0.6291200050290806
job_01863,1.6856128933165535,0.5718313324496475,0.44013590970081157,0.11828008413234752,0.07384512068741259,1.1243708731451545
job_01865,-0.7973522968911345,1.7782651034776715,0.3203631589652911,0.047250743804010856,0.03852395746463175,0.3963197994090275
job_01866,-1.8792325949488944,2.2913953941725445,0.30891454686765657,0.07050476787487803,0.05047878259423027,0.9495772007763499
job_01867,-0.9749673013441326,1.8497486731696167,0.3047729285169479,0.093699002138444,0.04541336614214719,0.4870886281745158
job_01868,0.18811946523679512,1.230666273746092,0.3756400293762264,0.08794236541995806,0.06991749787155346,0.5970378122713988
job_01869,1.5568067225045668,0.661581286782476,0.4248098710346631,0.12599625664246114,0.0953974307915239,1.1236069791975114
job_01871,-0.35503996848112007,1.4781311019179546,0.33180709706551514,0.08007603913042749,0.03820496254524526,0.30531760565098787
job_01872,-0.4503099670499055,1.209244372313102,0.39441503729967314,0.12372173846727123,0.06276347352942956,0.6032355947368038
job_01873,-0.17653394053102897,1.4483789267125775,0.3275824978603027,0.05022241040896395,0.03677948570758793,0.4169816317312067
job_01874,1.283165593688679,0.754922900130519,0.4120932901083147,0.09850828913264217,0.07406856274325503,0.9824378830629956
job_01875,0.6722909820799438,0.9590533685206444,0.36384398540401935,0.05710160878795561,0.03958672322429838,0.6148049009380625
job_01876,2.5463661666532937,0.369822768070829,0.5284669986793122,0.21485475991803762,0.15610899116385007,1.719197278349418
job_01878,-0.07524784309561904,1.3572806513980251,0.33639274344167347,0.0822978226194707,0.04354319380510106,0.40124015267223334
job_01879,1.7079472382224294,0.614912166741622,0.4453838409288407,0.14765866911868225,0.0959030673082601,1.2229801493562396
job_01880,-0.219992882360147,1.0956709879128674,0.40524231810287004,0.12712449744491175,0.06059835657212641,0.4861918944472795
job_01881,-2.2913432559095126,2.520374744076577,0.3034008170946216,0.08745854579522562,0.061021997569646075,1.1329985118329355
job_01884,1.434874923696417,0.8697113566479389,0.41513612833705804,0.2700913429511266,0.15748742937830226,1.3190633846467403
job_01887,0.3601977086326931,1.1588745024037774,0.3586748146011491,0.0737896025623047,0.046628009249660485,0.591249920170899
job_01888,-0.18534980583336,1.6286834776249814,0.3427460359353742,0.19989541711345954,0.14920066122604314,0.937423250955141
job_01889,1.8067420106855243,0.5204086106920518,0.4509704698518373,0.12969561013749584,0.08781257691242589,1.1721785956940307
