a,b,p
1.689578437942249,0.47350797410934464,0.4420209222916804
0.320913218579823,2.565090354590926,0.3499138783097114
1.2456999333256291,0.7963139322774287,0.42663585758980715
1.1548540550356838,0.8460180369061819,0.4125181422006105
1.1260605891816005,0.8835053975076295,0.4179833820701452
1.1111733758465567,0.9201701003306195,0.4164854177080385
0.2326774023820509,3.0762230517774425,0.3458427688184574
1.1164592489263265,0.9555721739072739,0.4027985154986371
-0.41229248972812604,7.700802582820864,0.32128790623692804
1.5701795753330938,0.5731588608942594,0.4315980176128993
1.4518677768958275,0.6541002894233439,0.42337922089465707
0.280551890177438,2.7830780679923617,0.34732823316468925
-0.27895087694001125,6.429686515664945,0.3272891179418638
0.39004877188421677,2.577578601126956,0.35519226387754793
2.773036053240904,0.1707469763005835,0.5861668219185148
1.3618841344280879,0.6404722661857813,0.46297097662279624
1.1629887433543287,0.8788696398279261,0.4112093034101088
0.3566809439949654,2.4108871821234708,0.3567408131514171
0.4160225191803395,2.4896770791049385,0.3535104282767696
2.8334618755755754,0.17461918302006066,0.5819571782331775
1.340016258257558,0.7097641507875114,0.42242317288217585
1.3276529072345755,0.6776222416454794,0.42859187621537315
-0.0576198537884831,4.3390494681559595,0.3309737314633398
0.5942483207288546,1.6115732196509345,0.38011236471124704
-0.4173787314342099,6.566553422136738,0.32045857681077433
1.4475216460288354,0.6058229729835888,0.46734300498613807
0.3730432055616294,2.6004919703040437,0.356319806411037
1.4397779378389497,0.6509664198514179,0.460706785989072
-0.007180186679070557,3.963423431071272,0.33372020089069154
0.177502504521255,3.1061959980639857,0.34126776186158836
-0.019445145678690687,4.022685454195399,0.3355011847589562
0.21611405387739113,2.8796687992399868,0.3526837949012522
0.20406499613979412,3.079235649161583,0.3459935218985992
1.423184037087078,0.6109632558787458,0.4331342679398737
0.34581728927407546,3.032592320187383,0.35119237752257165
0.02678238137213686,3.601909654961179,0.33718651940306565
-0.4300445458831252,7.46486731167788,0.32351522073882955
-3.8363513027788856,28.594679022536003,0.33619277837151323
-3.836343857960182,28.593066495323786,0.33619489257850427
-0.19058930762475834,5.059419905442342,0.3258902013260433
1.2649963154454398,0.8541530154622969,0.4075160936234989
0.17186746935692043,3.6314601917602554,0.34651846827373584
0.03444123323246083,3.978722953873183,0.33643581754503343
0.2078214979748811,2.8908658874457793,0.35471884725991343
-0.04920905905458107,4.338069484081633,0.3337811190381633
1.1276840099746583,1.0737635544185995,0.39683100455354736
1.7668776458266806,0.4728626360804085,0.4946715085624399
-0.10554593997460614,4.482069785269052,0.33124570002127185
-0.14517462454708258,5.182120035456915,0.3288931109445371
0.2101452686387104,3.15694325255262,0.3430154781849414
-0.25591193581098154,5.733267722579116,0.32637030587756843
0.6103938225125092,1.73528258394038,0.36787658889673835
2.102517956125164,0.30524865199001505,0.48335944422177785
-0.1893520450758775,5.589564000622464,0.3255229552453763
0.43305465192416526,2.2865566181203527,0.35509225329749217
1.4519790559015229,0.6783703455395128,0.4332130644988514
1.4637693917295624,0.6712533845658244,0.43376988839924363
1.231293883506942,0.7761831756433281,0.4189331230275042
-0.0661916450140728,4.5414598485017335,0.3322579311472316
0.322106852405962,2.762078095450095,0.3508940916783484
0.3907689089940718,2.357745806334391,0.3527870748899434
0.024604749906200298,3.684446200070853,0.33705181738902235
0.1608321196420792,3.3184881958775274,0.34393138059399475
-0.7278652215188975,10.817404731518243,0.31319822249927376
-0.5626318698057174,8.890769710828357,0.31929505835349764
1.9978619644648912,0.4642697115209834,0.4857881881273629
-0.040872031403456625,4.338477418852903,0.3342824582833962
-0.02381433058901498,3.932410981706694,0.3425547456513174
1.7493058726674906,0.432702632975457,0.49430303681085797
1.4909825052618646,0.5590381203776991,0.47333708244127537
0.29883173655376355,3.1156603435769874,0.3530393240370782
1.1137107223505989,0.9466570593612869,0.4084051270043433
0.13340477959010966,3.498429578368456,0.3418762407298547
0.0398039354376177,3.885279662734709,0.33679444231021327
0.9438733593271256,1.2475736229977543,0.3888602221487482
-0.6336203288744273,9.914695731935728,0.3142267765737606
1.7074684036432148,0.493254538364683,0.4737120968785481
-0.15739484561213873,4.922728612850883,0.32888839460697716
-0.12248817767081523,5.261954731709888,0.3367467439779862
1.3568249248913458,0.7437628684924694,0.4189109740811379
0.902996595799906,1.257557729488949,0.39469490469987484
-0.21949619853710353,5.641080149059555,0.32784307281259084
-0.23726206146982975,5.441477905985568,0.3245398183423789
-0.32286763705357524,6.33521617659944,0.3226674033344063
0.00266760551252385,4.290938388822181,0.3363650037783414
-0.045042297759056125,4.208381746981223,0.33984353429209285
0.7961234653245844,1.507470856984248,0.37645371649743115
-0.06315309302785103,4.091668729290251,0.34061933019267504
1.2461625452213545,0.7657948682813518,0.4201588497739012
-0.0045129296560762165,4.142237980762127,0.3380776242698331
0.24465240591358944,3.249350110907248,0.345784573265914
0.008983797900058696,3.722063015428803,0.3409932408385049
