a,b,p
2.040595226195098,0.3699382267966817,0.19486515534310328
3.508503990550458,0.33882093239051886,0.05196216118193021
2.1545185340250534,0.37962095189478295,0.15582377089662708
2.2819448411435364,0.36782089760755005,0.12476869897166666
2.217059803689273,0.37569801090328264,0.13137191198967044
2.275681735040347,0.3751615941770851,0.12752691676958886
3.847619484848334,0.338096361250058,0.05144235218877102
2.563910155354731,0.3601513882306606,0.11657884705647054
5.229920438273902,0.3332267113144133,0.0832903517085485
2.2288651360038587,0.3670519346288871,0.17452423448172802
2.3195261356711128,0.3648023587032781,0.1586382698237661
3.658810957957178,0.3377633156794018,0.052365621353801
4.959103255998726,0.3355209488895288,0.08358293320037148
3.7154150749952457,0.34208126261901506,0.07018768358066564
0.8691636222582328,0.4617784416920506,0.3729980595577895
1.6159492738541053,0.4130854674618317,0.1590105996458754
2.3810911439592815,0.36669393993439076,0.12279804885009413
3.3728299657348844,0.3445136282511346,0.05275274137830795
3.709740889891245,0.33929685629528283,0.07401766719451904
0.9409552625059737,0.45567308848233135,0.37596562818341156
2.2253726401108462,0.36938008559432767,0.1390996550523933
2.0424011083604228,0.3759507334928742,0.1389298319709821
4.097972142658501,0.3328410690343495,0.038726887065124935
2.7239636748626803,0.35902226775933216,0.06576412772873173
4.3649278347026375,0.3332395605375071,0.03897989111062533
1.610055817928259,0.4140606684431363,0.17109911887466783
3.6751796256597253,0.3438498892585328,0.07491553197184705
1.7495946322661393,0.40824476929382314,0.1694181500132746
3.935293998047468,0.33395611356217303,0.04201527224843856
3.7051647771206735,0.33523802208406983,0.05161994508324394
3.9471998039961433,0.3361327302226439,0.03825972678991867
3.5176414425478066,0.3455189012754724,0.046067241061717785
3.745541204370134,0.3391873456864353,0.06407264683030833
2.0076059310589858,0.37558719265851653,0.14840155747956124
4.179537261258499,0.33997682605839347,0.08178443080085343
3.6984174445319766,0.3362942022999053,0.04606842923078327
5.011910296645293,0.335965564492417,0.07314656482892479
3.1861828207415446,0.41268775773314686,0.4848454181118592
3.1860653706758884,0.4126900658668805,0.4848485697631561
4.184748789160435,0.33196766948019285,0.03784369351803621
2.629600672577521,0.3584289978628218,0.15151393166626081
4.251472547313001,0.34109792579591913,0.05208204832104803
4.113979553619681,0.33532257577206903,0.04977111533068187
3.4931221429307318,0.3478885202202024,0.054770902591043925
4.135874366563378,0.33535541338573244,0.045432060087426014
2.935049938523266,0.35476583529908434,0.17739841622432617
1.4347617757787,0.42909645014066095,0.2332862386402974
4.04106309475174,0.33463904297586816,0.03956131269980915
4.503215779662326,0.33340694322424613,0.04792152433104508
3.8761436999801386,0.335986274548616,0.04978699455053541
4.480911428380822,0.3342293866244021,0.045091219962335775
3.0949310171540385,0.3458541894379621,0.06807520246441948
1.6253189388443272,0.3892613344964759,0.24793599306747077
4.645847004590053,0.33137561792210246,0.08389826834027414
3.4769585239343566,0.33997786930709084,0.057100140040648416
2.195253402530576,0.37693307316736074,0.15832204434896943
2.193193160366621,0.3769409650222998,0.15969928191528593
2.20149227671176,0.370918776895583,0.1297455764543397
4.258671265624737,0.3343606270085055,0.04488947473012225
3.7522052481982593,0.34007724231050473,0.0644536887893251
3.453058906672087,0.3391231632901727,0.053834255484912386
3.774647770850747,0.3362376070918999,0.0337028081242458
3.870511674091913,0.338640061971893,0.055069166330167264
5.500413981190809,0.3333736669918714,0.09091381537206118
5.2921038751317395,0.33518271409722405,0.0960712617993575
1.7719905552305022,0.4104299733052386,0.24188991951718614
4.1704706579007915,0.3355864283152643,0.05151260631586725
3.846757450492177,0.3433101492286057,0.04649621173898061
1.3491505393314354,0.426721274954177,0.2112267540635255
1.5170672128873213,0.41770544643954666,0.17737588779809316
4.086176727792371,0.3434690757685004,0.08591156276133571
2.4479374186852856,0.366429955605458,0.11619649388914959
3.9763334261624275,0.33751615909019395,0.05656797402802647
4.038766789818908,0.33550022711458294,0.046918676835594975
2.912992101688204,0.35418251927435324,0.10631055322013142
5.466410087741484,0.33205407678007653,0.058486220018085455
1.6332271492976784,0.40765195465923304,0.19066764526778737
4.2199867007176595,0.333872024220495,0.04694815027429574
4.710465874567158,0.34039580565647115,0.11122696385406816
2.3911013565222614,0.3656819600616764,0.14952902932806988
2.7329519256777917,0.3621209966171384,0.10880109431145632
4.573545158932182,0.3345551972448621,0.061970037519143754
4.3023643672323155,0.3320057178505728,0.037645275401787956
4.631833376684008,0.3324866706640941,0.042290681449335885
4.3018658178042095,0.3362806735507386,0.049854105534799
4.035738748676886,0.3412599522928063,0.04626110050758225
3.157659652413878,0.347605880445989,0.09787180961227243
3.858289817406271,0.3426200614677191,0.04715159679925266
2.191046340725981,0.37155053499753193,0.13514820499218033
4.124554766128518,0.33822098553653085,0.06700669486213218
4.0993354798663635,0.33779203887145726,0.0763998909344273
3.7539515987671903,0.340701660849307,0.04118698840323574
2.292752428299509,0.36927845785366203,0.12654576858724664
4.749880644224745,0.3328534499828194,0.05558043492866112
2.27111508087319,0.370725509572143,0.14835420996924845
3.3335614858492733,0.3547959507798292,0.0681049757693717
4.054114687674947,0.33678876078105174,0.05833090457459884
5.180916208513869,0.33549067362764595,0.08846039964632928
3.9588910779771207,0.3463013107305452,0.08223538502233846
4.316220171448627,0.3338684767338875,0.06359357603599362
3.0857792812350584,0.36333031564970386,0.09279562468713022
4.729733074779834,0.33475033449997743,0.06066996093235831
3.64824557789601,0.3397722172238678,0.07024292074493928
3.388830028467231,0.356742102468369,0.12734168479084465
4.255804649151744,0.333699886806961,0.04840320482641654
2.3590096549922905,0.37167331913530693,0.14219254482238197
3.4850605638465137,0.3403680609730759,0.0639317350928045
1.5097270533533824,0.4187465895861463,0.19827886878071824
3.9641735366856814,0.3368781481493034,0.04654894192114136
4.340658978838441,0.3364718863575597,0.06348519291874756
4.673591461969728,0.3337152806460171,0.056630471389214246
2.3917735384649417,0.3772815619463558,0.08374463237176674
1.7810784153278976,0.3860572976188595,0.16156944986640126
4.3793448666378625,0.33673137400940567,0.05777588506572728
4.801670765532557,0.33341497225589606,0.05097490860242424
2.7010862105936457,0.364688472519872,0.227788829371361
3.0017574386212607,0.35350869262721313,0.10602954036809106
2.5976487276334264,0.3586585156598668,0.10442132085090813
0.8309643616761324,0.4589004621519551,0.6498776348533448
2.0946653116387473,0.37163731748141887,0.17109216708476294
3.5874860188029043,0.3499654302570906,0.05304414951180055
4.554917198066893,0.3340778110492608,0.05533269392506635
4.62446537056445,0.33330988214616813,0.053870339154950785
4.119908297524299,0.3365879646746699,0.0504536758823421
4.83358762898874,0.3327934112414365,0.05889539281459315
2.590574763622277,0.3628549646298686,0.17495901275061101
2.38506589146394,0.3669355126689809,0.20628969111047002
3.673950082593484,0.3386490309017847,0.03795433006675891
4.586361807917846,0.3320862803390732,0.04859042733834673
3.745408880365327,0.34213484404922057,0.05648811622693252
4.310112473545584,0.3403326717774366,0.07522567334624289
2.8436530711882493,0.36993215458397744,0.06758191396656757
3.7281148825581965,0.33552353149830666,0.05155979114477763
4.145431458732562,0.3356214700524902,0.05605138743530979
3.2597169347835258,0.3537291956453153,0.11190896860498666
4.1888697281371226,0.3345037889170401,0.05231185118977396
1.7006970394931422,0.4135580246139509,0.24578164884564338
3.6055612459170776,0.33949181251435195,0.05634927830087261
4.277370008473796,0.3359316438695465,0.056786759768188845
4.377196641551732,0.3362269745870749,0.043015359640157715
3.957771192344332,0.3403401287349874,0.0784638385836168
2.531275494096655,0.37181244928674523,0.11575350461266558
4.216317178597264,0.33549303031569,0.045362177578967273
4.0797818827107015,0.33224559396348446,0.032789378722518116
2.129184308912643,0.3716237240590069,0.13789253722932832
4.847094297609002,0.33317689738104056,0.07463332811037575
4.038166589050831,0.33309964404758424,0.04817252349065005
4.0869032322224506,0.3488229747067671,0.08103644387461191
3.912211069229854,0.3352168609464087,0.05054642228354068
4.277464586534156,0.33979934092918873,0.05361179066662443
4.68735269666334,0.3326782691221762,0.0770589920722135
1.61604619412843,0.41457482041623367,0.19655591437479206
3.6463810889762174,0.3572877645103987,0.07648768031830858
5.3835860870453915,0.3356955639243187,0.09820852537267599
4.353240926368031,0.33286409027578756,0.040819815177036436
4.958223862815678,0.3319208341789243,0.05724305709628891
2.8332335297232554,0.3637181046688081,0.12483559327086184
3.1433934707548805,0.350133823888941,0.054998031694874404
3.7724014072453005,0.3345500766659636,0.03931356315081116
4.054788138892451,0.33232834729777044,0.03434946477547164
1.0373064505734126,0.49346111953580823,0.3063560777821329
1.1039060212731857,0.490124298335751,0.2873828297743268
3.6159122479147308,0.3453131086888348,0.03787996098758065
1.6038164034723381,0.41533714664812593,0.19888271016847758
2.5810209802065707,0.36967754829952965,0.17393324051946651
5.109801191466728,0.33448317579541864,0.07315347703595777
2.8521652674931635,0.35998742866461314,0.1349826170379651
5.242602602192841,0.3358054428031217,0.09732347488798644
2.399256684892291,0.367004396855215,0.12455484023256776
4.141005723338319,0.3366789666460302,0.056267092324586564
4.685902315919111,0.33754255579774095,0.08491487813323369
5.467381540434277,0.3363078755064631,0.09174601732809487
3.8695219559426968,0.341361382792545,0.0739744152935521
3.687268656399511,0.3392941003386101,0.07439777858843342
4.093436577745664,0.3372499144138383,0.052710376038555704
3.775247240141418,0.34111336821285254,0.05451229949666092
3.7449121367388405,0.33476822488515545,0.04084035766418974
3.3722994096916983,0.3473240193857919,0.07792586211071362
5.300956595797368,0.33322677369791404,0.07106032894697793
2.922902710026537,0.35019893455020756,0.09002909076203122
4.203999844352746,0.3433154079594924,0.0807823031360319
3.773928603518071,0.33897807321793866,0.06463200285178168
4.363543105332371,0.338927790745368,0.04634802068623491
1.718715276301969,0.40396854494405476,0.15352748185634352
3.1761393225694325,0.3577500618427571,0.1889998305135111
2.2847343552192307,0.3701444701709966,0.16184184177279828
4.024637684006594,0.3384698944345423,0.05928294614854603
2.446006724306655,0.3656256653813543,0.13078920125907476
3.0629060476021386,0.3612320504722544,0.21171581802070916
5.118793051705241,0.3328552152971218,0.058922009997310246
4.428767552796224,0.34117479827785646,0.07709921552169786
3.286537998862878,0.3597568546915989,0.03541293354362304
3.8570578798573405,0.343603242025842,0.0551398399837269
3.9071497540690365,0.35380661469229574,0.10905203861408853
3.272541753365743,0.34989797419469015,0.05561658890571867
3.71398957747391,0.3512453380449013,0.08530192508251346
4.141484827973557,0.33412553003872464,0.05429354782334642
3.898412300406398,0.34174874750843764,0.06935661075741528
3.7739599545459983,0.3380924831175073,0.054713881500832395
1.9536288121293235,0.3787381918093599,0.19080257030260717
4.1659547899383,0.33602902027507225,0.06015671011598214
2.555378134341898,0.3669257337379441,0.11634222848011884
4.332521301837923,0.3376087844986278,0.050656230780812286
4.833646451975719,0.3371256536597625,0.08187466140808554
4.441965551412901,0.339386411242007,0.05479487281488271
3.940896062087732,0.34644002368219184,0.14792791636193325
2.729009702989027,0.3583340450373598,0.1719053756657646
4.112362717208321,0.33691591391537473,0.058110217078721604
3.0323584531282157,0.41637787737542786,0.4637217209616203
4.305797857339201,0.3464427033657833,0.1308523145068572
4.111175121173159,0.33545754168720765,0.04096049193123356
2.9532581054997293,0.41824786648057133,0.45673780461416197
3.6296303383528974,0.3443410984192853,0.0564637243485792
2.243122267787613,0.36823958896827225,0.13956894541773146
3.4627863254249003,0.3545939662725721,0.1801154579094361
4.8528499074808575,0.33458939838480983,0.062370028458974526
1.5347865444365507,0.38901180322259943,0.2626272916740023
3.295317602254642,0.3526449528912477,0.11551458033324288
2.169982706185093,0.37484511311797947,0.17936479297529512
2.415907124543005,0.37243307910782,0.17732207729113728
3.6896056071246486,0.3518031343845831,0.09028363100163499
1.591443062591039,0.4163852284775716,0.20323645609501328
3.606378086809828,0.3463054589520287,0.06391791689397616
4.624244446428385,0.34416033549420477,0.06908323775815715
3.2964352593548356,0.36975458985995313,0.04780693344252639
2.4572758055711694,0.3623813055756401,0.13225662984074876
3.2724139040010396,0.36054587991927384,0.1737885227448571
4.031606007494956,0.3336362058244317,0.046340071896664024
3.7329008040847294,0.34554751736634026,0.068037649626452
4.469922390147503,0.33163145313749437,0.04243643816629364
3.9089050201661197,0.34777477673620566,0.07910652349803139
4.489606214241237,0.3389144028060597,0.07627618803555161
3.736373957527561,0.3457006055951346,0.07946812674146507
4.123458309180536,0.33286499044934187,0.037406966878433645
2.846233801111615,0.35842180037927535,0.1117948927751809
3.862548732571301,0.34972630659282433,0.08586346307777888
4.75377820290494,0.33636628307975464,0.05592809042474981
2.310204691071903,0.37811914957870535,0.1334629674038854
4.011381475527673,0.34063424379408036,0.06933522957632841
3.396624617943278,0.3519061529146387,0.0916967315969092
3.702031698576764,0.3440179356167193,0.08159861190364891
1.967928672742106,0.393220442391544,0.13184333451323263
4.340941505666225,0.33773459848266474,0.05973291574514739
3.2327288257943416,0.35958355590845553,0.0498200107583683
3.956929922568307,0.34165818963552624,0.06124154884436465
1.8418310142440102,0.3815954295023674,0.2115383083245332
3.956918833197745,0.33552196460081096,0.04303803818858594
2.6020395594837624,0.3710805688767509,0.12138696669841703
3.2134781726727653,0.3469595110185216,0.0769000817300562
4.035817396446774,0.33303361313897883,0.037269839129094616
2.265095137757574,0.37778355362847466,0.09622168664488219
1.7380029704848419,0.3989294952435395,0.2808140922877222
4.640600924768196,0.3332067372093966,0.0581611162361534
4.710849134674969,0.3314418967222111,0.05265276589555598
4.275159033038676,0.333272328443081,0.04615649501878092
3.4077811210045663,0.35582689184806965,0.06964861631529651
2.1845050696022144,0.38887337888817025,0.14859063433779152
5.236944261010873,0.3335072109440739,0.06356080592292192
3.369147619854108,0.3519152820741583,0.10735297961205202
5.183023179620143,0.33745549105581507,0.06354631837809514
2.856668537597519,0.35624968716070776,0.10628460688969381
3.9359675465258017,0.33746149135956616,0.06320117074319362
2.313675342380911,0.3661052846710997,0.12332257339823287
3.3445737011479917,0.3474316142017045,0.0724348526266089
4.796664698999025,0.33982479354129896,0.07816860810869597
4.759329732646733,0.33351683046955505,0.06351972694462515
2.556784102202307,0.3647004795167374,0.09268204016993987
2.8952453887223775,0.36354586224219654,0.09020692633364204
3.702862236488316,0.3411127186358511,0.05565831899092722
3.42875366872669,0.346442097542818,0.08919225831674873
3.4845491531825563,0.34820808682672555,0.09896459612777486
1.5505521769418709,0.4149619140523246,0.2058887958512481
1.5838308292667078,0.4012738802743596,0.26489011421694314
2.9248597814726747,0.35979454410456696,0.030788757788870594
3.550881409065201,0.3585318217524204,0.07233969651639152
4.043334792777488,0.3330693941521231,0.041702658145980794
4.462827190650451,0.33815448738062837,0.059230811439842115
1.899757253133028,0.3834761409698222,0.1959108073701303
3.692093542551573,0.35328628821484614,0.04615681214167277
3.41251592309017,0.35041755050758555,0.06930359331066561
2.9716520171476812,0.3552383239673908,0.11970299229361867
3.3452851972159525,0.3504961958436129,0.10402587823456581
2.4761458710168083,0.36904238476235907,0.1565255702594258
3.897727607345751,0.3423695755358191,0.034103546850241515
4.636858491331294,0.3413082057720416,0.05451830808696949
4.344665317705745,0.3351848800028993,0.050553577309633134
3.0817137889384267,0.34833807071736667,0.09025773645323719
5.576863513116877,0.3340903519713264,0.10127058356139641
3.8449292878952313,0.3394088151850939,0.05170121226918445
3.3664679044257726,0.3516871339988028,0.07350220723602094
3.186493956665816,0.3557730644695505,0.09804376845928413
4.8397381951488105,0.33376504692419684,0.05410750744178538
4.551327843898095,0.34010489298349883,0.07713131386223941
3.471327025774097,0.361075349996288,0.14697857298303962
4.266258709967743,0.33266836794887356,0.041340333669966096
4.2507907365948245,0.33520797848922684,0.048724191544330164
4.020314610084826,0.3356494672134101,0.05851980645853505
2.469150965014177,0.37340903318680424,0.12931213672684638
4.846966222743869,0.3433332990171145,0.1222958165941224
4.29044397715069,0.33205358418953224,0.0327921650978525
5.656047737214516,0.33154676202062505,0.07474673560954882
5.782057394454188,0.33340749992575336,0.09077910452139647
4.258549841787252,0.3361235977055821,0.04230662845851685
2.863500397615069,0.3610521157764356,0.20826903002699107
2.5856346032408357,0.3681500256330513,0.14052428633553124
4.290234203771271,0.3324158769557533,0.04044202365534253
3.1983770563283325,0.3434044220098319,0.0736249318467427
4.458854780199613,0.33250151400114264,0.04150164280969972
3.855940819623972,0.34177920143092794,0.05247630553884854
4.391670673145699,0.3332458520137733,0.038968182839925695
6.420744913903953,0.33094139064774813,0.09127994090763751
1.5640202065307938,0.4160234159721377,0.20098928926472284
4.349585408275365,0.3355307759023386,0.06189876218450472
3.8316546202154225,0.35109781381501876,0.1010550005185492
5.012331523573438,0.3401887668659271,0.10776618224420803
3.9415826884795733,0.33654380994300137,0.050863858551016085
3.7567953271378456,0.3421259799858952,0.038471341552793505
3.896546628450052,0.3443800169749391,0.09414711365259178
4.318191630012272,0.3366866270819328,0.049375562417531646
3.1310378468558246,0.36922225011210724,0.11864501770581787
4.033349609054984,0.34257606875793073,0.06830540985042177
4.277575002564819,0.33726009466527973,0.04650431701672264
3.824889390503414,0.3465518897086959,0.08120639995400727
2.8605781792180984,0.35167909799500874,0.09994466748619707
5.920041010274653,0.3333201303211145,0.10828858283646878
2.209051079932969,0.37261439006597863,0.15954585377597635
4.269769481357605,0.33650690305231545,0.04194598805066164
3.0698080222829662,0.35540659221052023,0.0821657447408002
4.5275006294655755,0.3334602122169382,0.04547800443668612
2.664855021732157,0.36281916471315256,0.1370483609561444
1.0154577827489646,0.49575852955855,0.3307288137601626
2.241914768387835,0.37735129138460927,0.08387755189204087
