a,b,p
-4.0821399900231645,4.425460400270977,0.3271548481283888
-2.443476612239907,3.9798949231289953,0.06208190884826925
-10.82728383553229,5.789168188472484,0.396381394583087
-4.479675952931057,4.787820760145219,0.28256045184912076
-9.967943105789043,5.499299382662875,0.3553522274532007
-10.162290051946586,5.598746198362739,0.35182142597379545
-2.836839695845458,4.29954634741933,0.057786531910184395
-4.1769371082911695,4.606605141637089,0.2267578160568825
-3.997710506247414,5.226619716074487,0.07661414587204464
-4.2159633951564,4.588853616652747,0.3008294103743464
-4.173712750039144,4.568519169642809,0.2780335259329456
-2.3971332624793473,4.053986922831048,0.0582918069858245
-4.192410385169768,5.233838372519952,0.07717253760031492
-3.497985097117613,4.5469531674892005,0.09109617039156218
-46.15553842539053,9.559391310833998,1.1891370552744729
-24.226800531241366,8.28818679219028,0.7078045163855675
-4.574004283591889,4.897406181207228,0.2758507702901177
-3.5283914411083654,4.3501839880910795,0.09182653653205058
-2.7728008715963095,4.258517522102825,0.08310122799578136
-37.09164745233805,9.487835010945949,1.1383567312282832
-4.502243947462201,4.814762636385116,0.2999680266755194
-8.583463676475516,5.038920580302851,0.35262614730356007
-1.6365796361390945,4.055599732888402,0.03695827859662948
-4.416868769573148,4.797811970591217,0.19889622101580354
-2.7669956741447113,4.3622901301307335,0.031689655675388284
-24.624246513239985,8.416996681393014,0.7215457634503356
-3.8723505294958307,4.682479259479592,0.10287804385863622
-24.02805796583287,8.273961912786335,0.6714603620754527
-1.8997042836563296,3.996889126099695,0.03955530943034362
-1.7048217211909413,3.874265487361114,0.05172147265891831
-2.755398885826127,4.21712051267562,0.03656534773532667
-3.965138280897963,4.648787074193342,0.0946640602190702
-3.0655024454355897,4.290274639037884,0.07244687125227708
-4.6370129868297045,4.895509210298921,0.34645959113932223
-3.687000437817237,4.885862323746327,0.0915930624745909
-2.3343721358589287,3.963121687112722,0.04678936934228739
-4.389822332309827,5.346402102064488,0.06530120648222076
-112.78293932603272,19.192808119174558,1.0158611631925771
-112.78381032356211,19.19292891425554,1.0158859579851138
-1.616814942471909,4.0581633619332536,0.037313653115114954
-4.084735185615018,4.559239672048544,0.2361772931069528
-4.063214127616969,5.103621640121412,0.07190197588387506
-2.6547302281614673,4.314651095793962,0.0472805022850662
-4.318224711524857,4.870595510171731,0.11517497253176967
-2.7260737642091497,4.341194008486446,0.04240303433582178
-4.212736008323351,4.730625281124477,0.2357698510494091
-38.307242413345584,9.891555001531408,0.899459119206111
-2.3904985201404965,4.170850551352831,0.035855720452961294
-2.752249738023923,4.517859756106708,0.04292918156222795
-2.1491346345125133,4.125278218272133,0.0508011306296563
-3.1394656737751494,4.583802596100658,0.037507224449012035
-3.1947674936998864,4.100856623505372,0.10938669033835786
-9.415304502023456,5.113793689429171,0.4885052839239518
-1.9229238297829472,4.441464143785031,0.08417998811796366
-2.59931949915147,4.048609193155054,0.07151046301876207
-9.976738279851249,5.583188103580003,0.37643700925058715
-9.95369376460564,5.578166249111907,0.3770056970057762
-4.634470654743595,4.916381035068161,0.30750001394965987
-2.5641907795150733,4.368108742611739,0.04087454846853886
-3.148165731449836,4.386558611408599,0.07710972749118275
-2.341349836715114,3.9426709553261845,0.06531696785809399
-2.4466171971632105,4.0404662803490154,0.03397624701932059
-3.0418940571456465,4.380286019545233,0.06272770217277654
-4.536140277276406,5.517120119688703,0.08191249331410501
-4.6522031112927,5.5431830339229045,0.08772825392028556
-25.490960264341254,8.793181721330347,0.7224276215398844
-2.8899765457912716,4.401584203953725,0.048644661747987386
-4.1229928995267615,4.847945234567736,0.0795969926931953
-33.25093750279532,8.714464651540911,0.8430453141468428
